gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00004995,spp-10,BWM_posterior,0.495926469750779,5.39106176663464,0.93972602739726,0.527735164603598,0.413738347516261,2.3100720978700702e-186,2.33571389815642e-181
WBGene00020369,T08H10.1,BWM_posterior,0.392236344053329,1.54298571437918,0.773972602739726,0.506783240989257,0.313013066493083,2.57440899509712e-135,2.6029849349427e-130
WBGene00009514,F37H8.5,BWM_posterior,0.480898560103585,11.5175962481867,0.991780821917808,0.484883907286764,0.445357045880486,1.93450974742966e-203,1.95598280562613e-198
WBGene00020886,ttr-6,BWM_posterior,0.287855336118843,0.926525675754063,0.60958904109589,0.472212124419675,0.267614014797073,8.47538112469032e-114,8.56945785517438e-109
WBGene00020817,T25G12.11,BWM_head_row_1,0.431684824331082,6.56332881345808,0.91869918699187,0.46988702117454,0.234882601633229,8.64585332979002e-45,8.74182230175069e-40
WBGene00003238,mig-1,BWM_posterior,0.306533036715272,1.84456269760297,0.663013698630137,0.462332885954852,0.148885739665359,2.9825751359978703e-61,3.0156817200074497e-56
WBGene00010221,F57G12.1,BWM_far_posterior,0.363158044788959,1.57593558719085,0.787330316742081,0.461252459185976,0.162716733792451,5.8626139224397794e-43,5.92768893697886e-38
WBGene00012021,T25E12.6,BWM_far_posterior,0.318046509906191,1.93410940919479,0.719457013574661,0.442064645844455,0.0602716786352004,1.43859376893526e-16,1.45456215977044e-11
WBGene00006796,unc-62,BWM_posterior,0.401931870768052,3.77542827664079,0.932876712328767,0.430852078796884,0.195079481332906,4.23262549645394e-81,4.27960763946458e-76
WBGene00009940,strl-1,BWM_posterior,0.329126126211017,2.64274709111478,0.768493150684932,0.428274638385102,0.131082349630848,8.669429706821751e-54,8.76566037656747e-49
WBGene00016531,C39D10.3,BWM_far_posterior,0.390762147995482,3.27250564547853,0.932126696832579,0.419215702461172,0.215299788452478,5.715613693456139e-57,5.7790570054535e-52
WBGene00004257,pxn-2,BWM_head_row_2,0.331596385252487,2.76775993643082,0.822916666666667,0.402952569420744,0.0903411048768129,1.80902987322281e-15,1.82911010481558e-10
WBGene00019250,H28G03.2,BWM_head_row_1,0.322870367791772,2.29284931565084,0.804878048780488,0.401141972104929,0.147184689619876,2.68856926171344e-28,2.71841238051846e-23
WBGene00003246,mig-14,BWM_far_posterior,0.316361654767809,1.4205746124172,0.791855203619909,0.399519575449633,0.142998147424788,8.61068466532476e-38,8.706263265109859e-33
WBGene00002253,lbp-1,BWM_posterior,0.39134717760303,29.1804552837679,0.991780821917808,0.394590386257198,0.355335879424779,3.53107400946467e-156,3.57026893096973e-151
WBGene00011365,T02C1.1,BWM_head_row_2,0.291002015770605,2.21855158683841,0.75,0.38800268769414,0.136306941481697,1.10054020916508e-22,1.1127562054868101e-17
WBGene00001854,hil-3,BWM_posterior,0.347684400913341,11.2751431980217,0.898630136986301,0.386904897357833,0.221508146136359,8.69071127020191e-93,8.78717816530115e-88
WBGene00007750,syg-2,BWM_posterior,0.315992570573184,1.92747422303245,0.817808219178082,0.386389575407746,0.199121044506932,7.16872703092767e-83,7.248299900970959e-78
WBGene00008760,F13E9.11,BWM_far_posterior,0.341459019882886,4.8533052114224,0.886877828054299,0.38501246629652,0.126616494857194,1.56111824636279e-33,1.5784466588974198e-28
WBGene00018606,F48E3.6,BWM_head_row_2,0.34084699967727,3.35301624908458,0.885416666666667,0.384956611400211,0.0720997599154801,1.28146310664062e-12,1.29568734712433e-07
WBGene00006844,unc-120,BWM_head_row_1,0.362277389613308,3.90978473324072,0.943089430894309,0.384138956227904,0.219194226447543,8.341467577709739e-42,8.43405786782232e-37
WBGene00003738,nid-1,BWM_head_row_1,0.379879480433093,8.25337805568128,0.991869918699187,0.382993246666151,0.298965245231293,3.81046008590057e-57,3.85275619285407e-52
WBGene00009940,strl-1,BWM_anterior,0.256379513965535,2.27108168082482,0.67439293598234,0.380163403687029,0.0555581633596153,4.80510737011321e-24,4.858444061921471e-19
WBGene00001429,fkb-4,BWM_head_row_2,0.252447937307085,2.2467979352334,0.666666666666667,0.378671905960628,0.0177590963065274,0.0004508970383313,1.0
WBGene00006893,spon-1,BWM_posterior,0.337533056363402,2.51910702121558,0.891780821917808,0.378493289009652,0.296528747698498,2.10414869015065e-127,2.12750474061133e-122
WBGene00044082,D1086.12,BWM_anterior,0.288081055011454,22.349620041584,0.766004415011038,0.376082760576913,0.0277065247885429,1.2044292411810998e-12,1.21779840575821e-07
WBGene00001898,his-24,BWM_posterior,0.368133127606972,87.39109757705,0.993150684931507,0.370671976762882,0.333335444359084,3.11593994974819e-145,3.15052688319039e-140
WBGene00006984,zig-7,BWM_posterior,0.294951798696942,1.63884900218289,0.808219178082192,0.364940361099607,0.217422136677925,5.78723266884492e-91,5.8514709514691e-86
WBGene00011480,enpl-1,BWM_head_row_1,0.317679183874517,4.27158250027219,0.878048780487805,0.361801292745978,0.0776733073664674,1.6252096941893601e-15,1.6432495217948601e-10
WBGene00007225,C01G6.3,BWM_anterior,0.329983841920758,5.58430099535111,0.920529801324503,0.358471655611759,0.0495140763605192,1.47295932184855e-21,1.48930917032107e-16
WBGene00018519,F46H5.3,BWM_far_posterior,0.350921866755957,24.2970742969341,0.990950226244344,0.354126632662404,0.269811660175248,7.10512392003563e-72,7.183990795548021e-67
WBGene00001854,hil-3,BWM_far_posterior,0.286621119742209,9.97556846328605,0.81447963800905,0.351907041461268,0.0350927203989392,3.2651802560064e-10,3.30142375684807e-05
WBGene00001429,fkb-4,BWM_anterior,0.273396757591233,1.98775010915515,0.793598233995585,0.34450272931524,0.15558746753153,9.542490758965071e-67,9.64841240638959e-62
WBGene00004336,ret-1,BWM_head_row_1,0.341356314605161,10.172601801354,0.991869918699187,0.344154317183892,0.244954221555369,1.0295611299695e-46,1.04098925851216e-41
WBGene00008447,E01G4.5,BWM_far_posterior,0.289525380233924,9.45745444196886,0.850678733031674,0.340346324636687,0.0584452937205115,4.1659443128398006e-16,4.21218629471232e-11
WBGene00016359,fbxb-88,BWM_head_row_2,0.264609495764466,2.81092252411096,0.78125,0.338700154578517,0.0074078415509364,0.0235594837273938,1.0
WBGene00000277,cab-1,BWM_posterior,0.306816756605582,4.45256420979849,0.906849315068493,0.338332677223678,0.12960813998924,3.5608646469596e-53,3.60039024454085e-48
WBGene00001948,hlh-1,BWM_head_row_1,0.290413706946069,2.88894264395854,0.861788617886179,0.336989490135533,0.0707651182055418,2.95869444104275e-14,2.99153594933832e-09
WBGene00000534,cpi-2,BWM_head_row_1,0.303994540697879,3.93594521971039,0.902439024390244,0.33685881536792,0.106371702519956,9.112823636339471e-21,9.21397597870284e-16
WBGene00015687,chdp-1,BWM_head_row_2,0.297958026022052,4.2292592038403,0.885416666666667,0.336517299977847,0.0682841625267443,5.0525489106997194e-12,5.10863220360849e-07
WBGene00016549,C40A11.6,BWM_head_row_2,0.276926365408032,2.76752888621367,0.833333333333333,0.332311638489639,0.0275627065599189,1.22133257767811e-05,1.0
WBGene00008510,lipl-7,BWM_far_posterior,0.314533895783582,3.82965656800896,0.95475113122172,0.329440715488965,0.077426062691341,6.45128664729751e-21,6.52289592908251e-16
WBGene00019927,fbxc-24,BWM_head_row_2,0.325947257029901,13.9080990255987,0.989583333333333,0.32937828078811,0.0695840333646644,3.1662152096686996e-12,3.20136019849603e-07
WBGene00000301,cav-1,BWM_anterior,0.309760989418818,5.66861081066683,0.949227373068433,0.326329600480755,0.0998913111496396,1.38998553859108e-42,1.40541437806945e-37
WBGene00020382,T09B4.8,BWM_posterior,0.307188970788135,2.90882643787185,0.943835616438356,0.325468720864062,0.193902452590489,1.38468758217976e-80,1.40005761434195e-75
WBGene00003893,ost-1,BWM_head_row_2,0.325307609170413,24.524251487584,1.0,0.325307609170413,0.142371868691317,1.21511412250286e-23,1.22860188926264e-18
WBGene00001853,hil-2,BWM_far_posterior,0.321277352325059,32.957367802631,0.990950226244344,0.32421139207232,0.0394698006162184,2.5672535574403497e-11,2.59575007192794e-06
WBGene00001898,his-24,BWM_far_posterior,0.318889084130424,73.1353226553616,0.986425339366516,0.323277466022128,0.055149986317234,2.8341466571675404e-15,2.8656056850621004e-10
WBGene00006796,unc-62,BWM_anterior,0.268808416583015,2.60550569829306,0.832229580573951,0.322997911703198,0.0297363038888869,1.7942496037576e-13,1.81416577435931e-08
WBGene00044417,C08F1.11,BWM_head_row_2,0.321037090298281,12.5221616889563,1.0,0.321037090298281,0.136575058150827,9.98450559510007e-23,1.00953336072057e-17
WBGene00001853,hil-2,BWM_posterior,0.316074923058508,32.2825332875567,0.99041095890411,0.31913512286682,0.108074409862153,2.74650994830344e-44,2.7769962087296e-39
WBGene00020382,T09B4.8,BWM_far_posterior,0.298790319335391,2.81540350970506,0.941176470588235,0.317464714293853,0.0683337765337091,1.3092734710194598e-18,1.32380640654777e-13
WBGene00015613,C08F1.10,BWM_head_row_2,0.31289481777587,9.1963733211051,0.989583333333333,0.316188447436669,0.0904263881714888,1.7543169743457202e-15,1.77378989276096e-10
WBGene00013311,sec-61,BWM_head_row_1,0.310927443988381,9.7024262795072,0.983739837398374,0.316066740583231,0.147698210994814,2.15891573483724e-28,2.18287969949394e-23
WBGene00003934,pat-10,BWM_posterior,0.307152284813393,17.237082093602,0.973972602739726,0.31536029242444,0.245054468896698,2.0438573255968398e-103,2.0665441419109603e-98
WBGene00012239,W04A8.4,BWM_head_row_2,0.3100977447443,13.5173804509612,0.989583333333333,0.313361931531082,0.0999357922252772,5.701014547119091e-17,5.76429580859212e-12
WBGene00011059,R06C1.4,BWM_head_row_1,0.274898519611706,4.78168267752524,0.878048780487805,0.313078869557776,0.0554370239324487,1.83918647237154e-11,1.85960144221487e-06
WBGene00007055,tag-196,BWM_head_row_2,0.297792459313522,5.56221273857021,0.958333333333333,0.310739957544545,0.0764612441686852,2.67035832668163e-13,2.6999993041078e-08
WBGene00019843,R03E9.2,BWM_head_row_2,0.291125463752692,4.505301180272,0.9375,0.310533828002872,0.0232459374240551,5.93334989438994e-05,1.0
WBGene00019921,fbxc-34,BWM_anterior,0.240680087762947,2.79545047035213,0.775938189845475,0.310179458767041,0.0043631481660132,0.0049955490604801,1.0
WBGene00016359,fbxb-88,BWM_anterior,0.26737122367039,2.48804641338625,0.86644591611479,0.308583858146972,0.070346336812861,3.6256335444410494e-30,3.6658780767843504e-25
WBGene00044068,syd-9,BWM_head_row_2,0.275802920307172,3.60006315477043,0.895833333333333,0.307873027319634,0.0356296830566274,6.50439621974384e-07,0.0657659501778299
WBGene00007139,mnp-1,BWM_far_posterior,0.302249056412078,11.7195435342955,0.990950226244344,0.30500932176744,0.140742856659659,3.33509285773725e-37,3.37211238845814e-32
WBGene00219313,C17E4.20,BWM_head_row_1,0.287500849509666,5.12159683173953,0.943089430894309,0.304850038704215,0.0896388602731047,1.05932630262547e-17,1.07108482458461e-12
WBGene00013531,Y73F8A.26,BWM_head_row_2,0.285002092964024,4.36579420735267,0.9375,0.304002232494959,0.0382951216976741,2.47831007896765e-07,0.0250581932084419
WBGene00001564,icl-1,BWM_anterior,0.255480604004925,2.59241970599623,0.841059602649007,0.303760403186958,0.0635752867146203,2.34270033969149e-27,2.36870431346207e-22
WBGene00009514,F37H8.5,BWM_anterior,0.23292827839136,6.3363699219749,0.767108167770419,0.303644633413773,0.0120765747810341,2.90913746658758e-06,0.29414288924667
WBGene00011977,T24B8.3,BWM_far_posterior,0.278208633962102,3.46616390576929,0.932126696832579,0.298466544202061,0.0358925769211621,2.05133674604322e-10,2.0741065839243e-05
WBGene00006063,sto-1,BWM_posterior,0.294270328073285,11.0280621428953,0.986301369863014,0.298357415963191,0.0697582207693629,8.3921722422549e-29,8.48532535414393e-24
WBGene00003738,nid-1,BWM_head_row_2,0.265402541191324,5.64357097147399,0.927083333333333,0.286276898363675,0.082725761261604,2.80484315010414e-14,2.8359769090702904e-09
WBGene00008510,lipl-7,BWM_posterior,0.266790468097239,3.16134122773533,0.936986301369863,0.284732517121322,0.0854207782844431,4.3892589683235505e-35,4.43797974287194e-30
WBGene00001328,epi-1,BWM_head_row_2,0.264955053551756,3.82966337733291,0.9375,0.28261872378854,0.010180740472753,0.0079328542144443,1.0
WBGene00000170,aqp-2,BWM_head_row_2,0.280105965928158,19.4136824678077,1.0,0.280105965928158,0.0705055914521436,2.2732143761960897e-12,2.29844705577186e-07
WBGene00003963,pdi-2,BWM_head_row_1,0.278843782847744,23.0516490653714,1.0,0.278843782847744,0.143488329972657,1.30309804935705e-27,1.31756243770491e-22
WBGene00003963,pdi-2,BWM_head_row_2,0.276622583000384,22.8093867280734,1.0,0.276622583000384,0.108789951798184,2.3356239366207898e-18,2.36154936231728e-13
WBGene00019760,calu-1,BWM_head_row_2,0.276242884955182,8.48104192361994,1.0,0.276242884955182,0.0519216201898158,1.8174592625221302e-09,0.0001837633060336
WBGene00007139,mnp-1,BWM_posterior,0.274981073742354,10.2594175132261,0.997260273972603,0.275736516252635,0.24690813538668,2.91621990133216e-104,2.94858994223695e-99
WBGene00005000,spp-15,BWM_head_row_2,0.271046639464861,11.6381972623978,0.989583333333333,0.273899761985544,0.0359485517678191,5.7948006398044e-07,0.0585912292690623
WBGene00005000,spp-15,BWM_posterior,0.269336104038557,11.5284761408067,0.99041095890411,0.271943784160645,0.145452673434774,8.34780580388897e-60,8.440466448312129e-55
WBGene00001328,epi-1,BWM_anterior,0.256442789806416,3.63611814985677,0.943708609271523,0.271739377268553,0.0371908034277436,1.63585758780625e-16,1.6540156070309e-11
WBGene00000472,cey-1,BWM_head_row_2,0.2558824995032,3.65761062598536,0.947916666666667,0.269941977497882,0.019563231672682,0.0002307651640248,1.0
WBGene00009119,ndk-1,BWM_head_row_1,0.258506410425364,8.80501164176494,0.959349593495935,0.269460071884066,0.0437959665314238,2.43739562051757e-09,0.0002464450711905
WBGene00000802,crt-1,BWM_head_row_1,0.264020359535819,11.0014506126506,0.991869918699187,0.26618446084349,0.0361804715919052,6.00115966834253e-08,0.0060677725406611
WBGene00003902,pab-1,BWM_anterior,0.263646711564128,9.34060713365376,0.992273730684327,0.265699578061291,0.0740477376487167,1.04184150643913e-31,1.0534059471606e-26
WBGene00002253,lbp-1,BWM_anterior,0.229829357164702,17.3933527220775,0.865342163355408,0.265593619376557,7.59484783085858e-05,0.711313387242166,1.0
WBGene00019843,R03E9.2,BWM_anterior,0.25181838299495,3.65458663846275,0.950331125827815,0.264979622524303,0.0337249892784287,4.24632751975211e-15,4.29346175522136e-10
WBGene00001430,fkb-5,BWM_anterior,0.233329880456566,2.41332051567254,0.892935982339956,0.261306392699195,0.0231619106629599,8.549286201620469e-11,8.64418327845846e-06
WBGene00003893,ost-1,BWM_anterior,0.249683557077265,17.7396245227603,0.981236203090508,0.254458158281217,0.113361977496063,2.4726883078773003e-48,2.50013514809474e-43
WBGene00012239,W04A8.4,BWM_anterior,0.244830078825712,10.1418873072381,0.971302428256071,0.252063694791017,0.0710378609813452,1.8692323668307498e-30,1.88998084610257e-25
WBGene00004419,rpl-7A,BWM_head_row_2,0.248980599900131,9.94534560223494,1.0,0.248980599900131,0.033253277264006,1.5397584216931e-06,0.15568497401739
WBGene00006063,sto-1,BWM_anterior,0.234351259758875,8.58667586550489,0.949227373068433,0.246886327141326,0.0060120909471856,0.0009794226762157,1.0
WBGene00001853,hil-2,BWM_anterior,0.229482889220837,22.9755356045002,0.93046357615894,0.246632856030935,0.0025120455092,0.0332206968253714,1.0
WBGene00021468,epg-2,BWM_anterior,0.227334829811812,2.95216027340965,0.928256070640177,0.244905298227707,0.0262495645635058,4.72307567758178e-12,4.77550181760294e-07
WBGene00011156,R09B3.3,BWM_anterior,0.231651276744045,8.15703550475702,0.985651214128035,0.235023579764954,0.0109753538055557,8.27717554872664e-06,0.836905219731751
WBGene00001168,eef-1A.1,BWM_anterior,0.225948753093962,5.1959306569019,0.965783664459161,0.233953794632148,0.0124687536618944,2.00605832111509e-06,0.202832556847947
WBGene00000066,act-4,BWM_anterior,0.229156352656806,17.2351183152985,0.985651214128035,0.232492335394251,0.0014298269533968,0.10822936968399,1.0
