gene_short_name,gene_id,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
twk-18,WBGene00006672,BWM_head_row_1,0.221427968397365,1.05582389920954,0.653225806451613,0.338976149151522,0.0925333591740215,1.18698863144792e-12,6.06551190669885e-09
Y39A1C.1,WBGene00012662,BWM_far_posterior,0.156208098192309,0.497776693081913,0.463414634146341,0.337080632941299,0.0262355909853762,0.0055862446901463,1.0
rho-1,WBGene00004357,BWM_far_posterior,0.0739151784947527,0.254213864661054,0.219512195121951,0.336724702031651,0.0094112470886928,0.0973758507040419,1.0
ric-7,WBGene00010259,BWM_far_posterior,0.155914520338827,0.542379703256947,0.463414634146341,0.336447122836417,0.037440587259515,0.0009226936736475,1.0
gei-15,WBGene00001572,BWM_far_posterior,0.147675845318757,0.461344970398069,0.439024390243902,0.336372758781613,0.0283289094958196,0.0039768178241408,1.0
madd-2,WBGene00016539,BWM_head_row_1,0.0726914669816046,0.253501847198127,0.217741935483871,0.333842292804406,0.0213244211445332,0.0007269207858909,1.0
ccch-1,WBGene00009532,BWM_posterior,0.0581655362827732,0.154071584894146,0.175,0.332374493044418,0.0173620035568109,0.0002631837568135,1.0
gop-3,WBGene00001662,BWM_head_row_1,0.123273106821771,0.380183575179704,0.370967741935484,0.332301418389122,0.0341503539345736,1.83856758029915e-05,0.0939508033532866
ech-6,WBGene00001155,BWM_head_row_2,0.101627810639582,0.454206661516243,0.307017543859649,0.331016297511782,0.0137354927919292,0.0078438069052327,1.0
lir-2,WBGene00003045,BWM_far_posterior,0.0796227822543603,0.269421106234566,0.24390243902439,0.326453407242877,0.0095073643781038,0.0956803693910984,1.0
R31.2,WBGene00011270,BWM_head_row_2,0.124934687732784,0.572532389136105,0.385964912280702,0.323694418216758,0.0263476941286223,0.0002258177137458,1.0
sup-10,WBGene00006319,BWM_head_row_2,0.053848073645302,0.186025810462928,0.166666666666667,0.323088441871812,0.0175600103175007,0.0026329782626171,1.0
har-1,WBGene00007630,BWM_head_row_1,0.160945290571887,0.602887448298283,0.5,0.321890581143774,0.0541380527592928,6.3780858553104e-08,0.0003259201872063
rbm-22,WBGene00011722,BWM_head_row_2,0.0564198666705059,0.174945883853538,0.175438596491228,0.321593240021884,0.0044413739202997,0.131024422194542,1.0
D2063.1,WBGene00017060,BWM_far_posterior,0.264214912265064,3.06699354044656,0.829268292682927,0.318612100084341,0.0406435870373835,0.000554997864796,1.0
mdl-1,WBGene00003163,BWM_head_row_1,0.109435067090648,0.482294368457271,0.346774193548387,0.315580193470705,0.0176702646066738,0.0021077955770028,1.0
unc-27,WBGene00006764,BWM_head_row_2,0.234995205055038,1.67649284305264,0.745614035087719,0.315170039720874,0.0352357486690101,1.95440035553472e-05,0.0998698581678244
B0238.11,WBGene00015075,BWM_far_posterior,0.0763612405773202,0.201086317670419,0.24390243902439,0.313081086367013,0.008100486840274,0.124097527589795,1.0
cpna-1,WBGene00006495,BWM_head_row_1,0.168612985701096,0.755819741224083,0.540322580645161,0.312059854133372,0.040674991859676,2.88223337458362e-06,0.0147282125441223
pat-6,WBGene00003932,BWM_far_posterior,0.243353749841758,1.31589532519899,0.780487804878049,0.311796991984752,0.0430811547357192,0.0003774612461301,1.0
eat-6,WBGene00001137,BWM_head_row_1,0.20522283828882,1.25940011775227,0.661290322580645,0.310336974973338,0.0383203291186594,5.62112028993302e-06,0.0287239246815577
unc-87,WBGene00006819,BWM_far_posterior,0.241875599395412,1.42532277013921,0.780487804878049,0.309903111725371,0.0314546715533007,0.0024020894220464,1.0
bre-1,WBGene00000266,BWM_head_row_1,0.0844559824778579,0.226494039502354,0.274193548387097,0.308015936095717,0.0140951916908073,0.006056140188859,1.0
pkn-1,WBGene00009793,BWM_far_posterior,0.0749380393275502,0.269488744191615,0.24390243902439,0.307245961242956,0.0031303472121733,0.339263824542062,1.0
cey-4,WBGene00000475,BWM_head_row_1,0.123599352638951,0.445007406458388,0.403225806451613,0.306526394544599,0.0152174464635314,0.0043401036425825,1.0
saeg-1,WBGene00010012,BWM_far_posterior,0.0745938975476469,0.21204219286672,0.24390243902439,0.305834979945352,0.0102574720547461,0.0834981990309537,1.0
hlh-13,WBGene00001957,BWM_posterior,0.0603985424518937,0.21113925355101,0.197916666666667,0.305171582914831,0.0079338157020815,0.0138026871496657,1.0
hsp-25,WBGene00002023,BWM_far_posterior,0.182523417145207,0.763808642922111,0.609756097560976,0.299338404118139,0.027116577493507,0.0048406654789539,1.0
unc-70,WBGene00006803,BWM_head_row_1,0.108488893823969,0.410260919907553,0.362903225806452,0.298947174092715,0.0247737710156085,0.0002684904311249,1.0
pck-1,WBGene00021043,BWM_head_row_2,0.233615848635247,2.95332186092444,0.789473684210526,0.295913408271313,0.027465201672852,0.0001657692930882,0.847081087681131
tns-1,WBGene00006508,BWM_head_row_1,0.257631179293412,2.39022465087497,0.870967741935484,0.295798761410955,0.0757337396045642,1.41013227236411e-10,7.20577591178061e-07
hsp-12.1,WBGene00011906,BWM_head_row_1,0.251201846181208,3.75804468583835,0.854838709677419,0.293858763457263,0.0405097098084967,3.02052216610402e-06,0.0154348682687915
unc-120,WBGene00006844,BWM_far_posterior,0.0928191737389525,0.362199439877425,0.317073170731707,0.292737394099773,0.0114505213380097,0.0674325779906248,1.0
nsy-7,WBGene00044508,BWM_far_posterior,0.0927784265070913,0.304712126437152,0.317073170731707,0.292608883599288,0.0076825786749774,0.13424712712268,1.0
nhr-47,WBGene00003637,BWM_head_row_1,0.096670936511564,0.307308431162586,0.330645161290323,0.292370637254486,0.0134032005957794,0.0074448983484168,1.0
hel-1,WBGene00001840,BWM_head_row_2,0.073666661741201,0.4597167779107,0.254385964912281,0.289586187534376,0.0002584520994168,0.715795980513587,1.0
C46G7.2,WBGene00016722,BWM_head_row_1,0.160901360025255,0.729613568537863,0.556451612903226,0.289156067291762,0.020648039224484,0.0008845092140745,1.0
stn-1,WBGene00006062,BWM_head_row_2,0.0935884576582326,0.392073227538794,0.324561403508772,0.288353626298338,0.0057284693769483,0.086297817381027,1.0
aldo-1,WBGene00011474,BWM_head_row_2,0.155993572407926,1.22992501975687,0.543859649122807,0.28682689120167,0.010469146970465,0.0203297745423704,1.0
F19C7.8,WBGene00017597,BWM_far_posterior,0.255449808782496,4.65897436712706,0.902439024390244,0.28306600432655,0.0154266576439975,0.0337297182783558,1.0
unc-29,WBGene00006765,BWM_far_posterior,0.0894517757007002,0.241932488203087,0.317073170731707,0.282117138748362,0.0155214004863616,0.0331870785998949,1.0
F26A10.2,WBGene00017814,BWM_head_row_2,0.0591783530243121,0.236046341663953,0.210526315789474,0.281097176865482,0.005487476716949,0.0932027272009048,1.0
tni-1,WBGene00006584,BWM_far_posterior,0.28062595249535,4.85072976090123,1.0,0.28062595249535,0.0497588225467825,0.0001319275858726,0.67414996380909
cey-1,WBGene00000472,BWM_far_posterior,0.277992633271035,7.38033121290001,1.0,0.277992633271035,0.112257534317518,8.01116506738972e-09,4.09370534943614e-05
sgca-1,WBGene00019227,BWM_head_row_2,0.243003719645775,3.5843931153157,0.87719298245614,0.277024240396184,0.0294587044438034,9.56180155945515e-05,0.488608059688158
bkip-1,WBGene00014569,BWM_anterior,0.165064987531834,0.840214303374965,0.596899224806202,0.276537446644241,0.0183166420347734,0.0003645197006081,1.0
F22D6.2,WBGene00009050,BWM_head_row_2,0.0871354710861439,0.472124699186348,0.315789473684211,0.275928991772789,0.0018159610967609,0.334409344501658,1.0
nhr-58,WBGene00003648,BWM_head_row_1,0.119671672956976,0.503524014825825,0.435483870967742,0.274801619382685,0.0205997363242874,0.0008970023396553,1.0
pfd-2,WBGene00019220,BWM_anterior,0.0990383845717309,0.343007295437822,0.36046511627907,0.274751647521576,0.0099865958515711,0.0085821668350501,1.0
pat-2,WBGene00003929,BWM_far_posterior,0.19390847967238,0.925668485658449,0.707317073170732,0.274146471260951,0.022201123353797,0.0108209703037502,1.0
soc-2,WBGene00004929,BWM_far_posterior,0.0863992853104246,0.189456442458121,0.317073170731707,0.272490053671339,0.0145721002145536,0.0390638376055717,1.0
tbx-2,WBGene00006543,BWM_anterior,0.0644225183972969,0.373932594331343,0.236434108527132,0.272475569614797,0.0048014664417309,0.0686360586981285,1.0
mlp-1,WBGene00003375,BWM_far_posterior,0.178888224086365,1.13089557418585,0.658536585365854,0.271645081020035,0.0105841651554335,0.0787260105389053,1.0
unc-73,WBGene00006805,BWM_posterior,0.0849426094601024,0.299440653960885,0.314583333333333,0.270016241992379,0.0129296386855302,0.0016530021631692,1.0
cdc-14,WBGene00000383,BWM_head_row_2,0.0590937776581335,0.268478592977327,0.219298245614035,0.269467626121089,0.0010489447715476,0.46322270205992,1.0
zig-12,WBGene00019727,BWM_head_row_1,0.177912971863689,1.02480672296348,0.661290322580645,0.269039128184115,0.0518315092700926,1.22467474199082e-07,0.0006258087931573
hip-1,WBGene00011735,BWM_anterior,0.0593696158814362,0.192337053074997,0.22093023255814,0.268725629779132,0.0043022857176274,0.0848134249494142,1.0
dyc-1,WBGene00001116,BWM_head_row_2,0.0823527415713465,0.322402182692074,0.307017543859649,0.268234643975243,0.0049786924478793,0.109838306510876,1.0
emb-9,WBGene00001263,BWM_anterior,0.251851137143449,4.47749012609543,0.945736434108527,0.26630161222545,0.0317352645199824,2.56690373566334e-06,0.0131168780892397
sup-9,WBGene00006318,BWM_head_row_1,0.132626610945105,0.555430283062074,0.5,0.26525322189021,0.0110407322016908,0.0151731736252407,1.0
uig-1,WBGene00009337,BWM_head_row_2,0.158067060569455,1.1566879021272,0.596491228070175,0.264994778013499,0.0103749391862776,0.0209039470156173,1.0
Y71H2AM.15,WBGene00022180,BWM_head_row_1,0.13638488175768,0.599885729118444,0.516129032258065,0.264245708405505,0.015054089585088,0.0045552370368426,1.0
upb-1,WBGene00017440,BWM_posterior,0.0571876781983508,0.190257691094062,0.216666666666667,0.263943130146234,0.0023528738117048,0.180396643933126,1.0
hmg-1.1,WBGene00001971,BWM_posterior,0.179710092544344,1.37591936797721,0.68125,0.263794631257753,0.0439609638861989,5.3436497047508214e-09,2.73060499912767e-05
lit-1,WBGene00003048,BWM_head_row_2,0.0669337332017139,0.27030515513531,0.254385964912281,0.263118813275703,0.0019897346671033,0.312293069131662,1.0
set-18,WBGene00044070,BWM_head_row_1,0.252271927736408,5.70045370026381,0.959677419354839,0.262871588565669,0.0342308904018922,1.79690967430468e-05,0.0918220843569692
ldb-1,WBGene00002261,BWM_anterior,0.0916014484384043,0.338785921832039,0.348837209302326,0.262590818856759,0.0105816056170771,0.0068159850244346,1.0
nurf-1,WBGene00009180,BWM_posterior,0.148108269258782,1.05020734672262,0.564583333333333,0.262331989831052,0.0096167527977024,0.0066913487205249,1.0
tnt-3,WBGene00006588,BWM_anterior,0.246625220468702,10.5438379171841,0.941860465116279,0.26184899950998,0.0111719821107553,0.0054285567510318,1.0
act-1,WBGene00000063,BWM_far_posterior,0.240392270191976,4.26648900180495,0.926829268292683,0.259370607312395,0.0131304319773946,0.0501622756576738,1.0
deb-1,WBGene00000942,BWM_posterior,0.143774261984327,0.692334355822448,0.55625,0.25847058334261,0.0180845762905612,0.0001955112930202,0.999062707333354
ctn-1,WBGene00000832,BWM_far_posterior,0.113137011301092,0.470631953573071,0.439024390243902,0.25770097018582,0.00622215016993,0.177792103778096,1.0
sgcb-1,WBGene00019277,BWM_head_row_2,0.22149795990902,2.73332683523351,0.859649122807018,0.257660892139064,0.0115352740575246,0.0148584966857022,1.0
unc-97,WBGene00006826,BWM_far_posterior,0.201052497298431,1.0823666309862,0.780487804878049,0.257598512163615,0.0188644909198424,0.0188457931792326,1.0
ketn-1,WBGene00004130,BWM_anterior,0.0907992141699882,0.465444706163348,0.352713178294574,0.257430739075351,0.0063266781951663,0.0365610355284816,1.0
anmt-1,WBGene00015124,BWM_far_posterior,0.0814873000410438,0.317838320436407,0.317073170731707,0.256998407821754,0.0055171083644814,0.204484967689725,1.0
mlc-1,WBGene00003369,BWM_head_row_2,0.247647281625111,5.34839026365507,0.964912280701754,0.256652637320569,0.0190230442885866,0.0017421657729623,1.0
unc-82,WBGene00006814,BWM_far_posterior,0.0997371262743065,0.348928827707677,0.390243902439024,0.25557638607791,0.008277327068758,0.120061665402973,1.0
T20F10.2,WBGene00011864,BWM_head_row_1,0.1479042625564,0.757479589406064,0.580645161290323,0.254724007736023,0.0123377139599128,0.0102487304962709,1.0
F13C5.2,WBGene00017423,BWM_posterior,0.0755058247742163,0.267021257077885,0.297916666666667,0.25344612511625,0.0074540738926938,0.0170080031042606,1.0
pat-4,WBGene00003931,BWM_head_row_1,0.130700576326247,0.625334320152354,0.516129032258065,0.253232366632103,0.0046621952600669,0.114888612424045,1.0
hbl-1,WBGene00001824,BWM_head_row_2,0.0665564465239936,0.315612363791263,0.263157894736842,0.252914496791176,0.00028614863013,0.701648464853821,1.0
F42C5.9,WBGene00018349,BWM_head_row_2,0.0642582288363967,0.355759757579586,0.254385964912281,0.25260131335687,0.0008134337471378,0.518308815469881,1.0
W02D7.6,WBGene00020942,BWM_far_posterior,0.0923981185364023,0.32798291618935,0.365853658536585,0.252554857332833,0.0050594786361344,0.224338264441633,1.0
pat-3,WBGene00003930,BWM_head_row_2,0.157249987342492,1.18479288421484,0.62280701754386,0.252485895169635,0.0026704398468784,0.241731988711978,1.0
pfn-3,WBGene00003991,BWM_far_posterior,0.147572303595782,0.770973194662251,0.585365853658537,0.252102685309462,0.0095640987166024,0.094694680462048,1.0
Y56A3A.18,WBGene00013236,BWM_posterior,0.0971004485092872,0.399734619394447,0.385416666666667,0.251936298834907,0.0097795997547784,0.0062422886340647,1.0
dys-1,WBGene00001131,BWM_far_posterior,0.141225793305377,0.917511312558973,0.560975609756098,0.251750327196542,0.0035752598538892,0.307108209687072,1.0
unc-89,WBGene00006820,BWM_far_posterior,0.159260071462948,0.805834334039515,0.634146341463415,0.251140881922341,0.0162455899701863,0.0293282740145191,1.0
slo-1,WBGene00004830,BWM_head_row_1,0.0911271947527228,0.328574162638627,0.362903225806452,0.251106047763058,0.0108870476193951,0.0158996471069826,1.0
pat-9,WBGene00003933,BWM_posterior,0.0972789245225397,0.413243829727003,0.3875,0.251042385864618,0.0069775016502375,0.0209559744486977,1.0
alp-1,WBGene00001132,BWM_anterior,0.125334424751932,0.627106716351668,0.5,0.250668849503865,0.0033733480551097,0.127055473732197,1.0
somi-1,WBGene00010868,BWM_posterior,0.147636496495301,0.760405920018669,0.589583333333333,0.250408191935493,0.0089006059405865,0.0090927052066164,1.0
mup-2,WBGene00003495,BWM_head_row_1,0.242212443762171,6.386638118402,0.967741935483871,0.250286191887577,0.0310647617669612,4.42918973093463e-05,0.226331595250759
tln-1,WBGene00006771,BWM_head_row_1,0.168979291648876,1.02562683514718,0.67741935483871,0.249445621005484,0.0104290175485145,0.0182846568196899,1.0
hmg-1.2,WBGene00001972,BWM_posterior,0.107386278600111,0.549881782387455,0.43125,0.249011660521997,0.0067552844140259,0.0231094900412068,1.0
unc-54,WBGene00006789,BWM_far_posterior,0.206366228357063,2.84827784022948,0.829268292682927,0.248853393018811,0.0020187983347606,0.442865353342592,1.0
cysl-1,WBGene00007653,BWM_far_posterior,0.0910353632953917,0.264971796318555,0.365853658536585,0.248829993007404,0.0043086617537072,0.262187153780274,1.0
jph-1,WBGene00002179,BWM_head_row_1,0.0820644984712185,0.329266451750894,0.330645161290323,0.2481950685471,0.0020224790773793,0.299248408285027,1.0
ceh-20,WBGene00000443,BWM_anterior,0.0624704071429245,0.261127920408199,0.251937984496124,0.24795946219807,0.0014801787517882,0.31230807072218,1.0
ric-3,WBGene00004363,BWM_head_row_1,0.109422876470339,0.49109668696291,0.443548387096774,0.246698848769491,0.003780608543834,0.15573394592671,1.0
mlc-2,WBGene00003370,BWM_far_posterior,0.239980357785886,4.52058418693802,0.975609756097561,0.245979866730533,0.0237905029486371,0.008330457187909,1.0
unc-112,WBGene00006836,BWM_far_posterior,0.209351832536507,1.97339315940813,0.853658536585366,0.245240718114194,0.014047649366727,0.0427684611072422,1.0
myo-3,WBGene00003515,BWM_far_posterior,0.214360119870232,2.7139982841486,0.878048780487805,0.244132358741098,0.0016192494258552,0.491940735021878,1.0
unc-45,WBGene00006781,BWM_anterior,0.0605342495824503,0.227450902356159,0.248062015503876,0.244028693629253,0.0028261569887191,0.162574914391433,1.0
unc-38,WBGene00006774,BWM_posterior,0.104834731501314,0.443398362647448,0.43125,0.243095029568265,0.0071996026760168,0.0190101315627876,1.0
pat-10,WBGene00003934,BWM_head_row_2,0.243061902518513,108.124437744421,1.0,0.243061902518513,0.0429651304361729,2.36017475289741e-06,0.0120604929873058
hlh-1,WBGene00001948,BWM_posterior,0.101177372594932,0.456289823545209,0.41875,0.241617606196851,0.0054582319110336,0.04120838803545,1.0
cnb-1,WBGene00000554,BWM_head_row_1,0.105033698145784,0.446124385586064,0.435483870967742,0.241188492038468,0.0033882891488569,0.179004941689115,1.0
unc-94,WBGene00006823,BWM_head_row_1,0.161255189913657,1.00738151126292,0.669354838709677,0.240911368063776,0.0043728081342304,0.126804937338313,1.0
xbp-1,WBGene00006959,BWM_head_row_2,0.134793597089863,1.19920877383125,0.56140350877193,0.240101094816319,0.0011019933186353,0.452125729883135,1.0
hif-1,WBGene00001851,BWM_far_posterior,0.111050970773289,0.516874921395832,0.463414634146341,0.239636305352888,0.0014720714971351,0.512311535894867,1.0
F42H10.3,WBGene00018367,BWM_anterior,0.0854476869580367,0.399242567126786,0.356589147286822,0.239625035164929,0.0006201600647865,0.513166968361034,1.0
unc-98,WBGene00006827,BWM_head_row_2,0.164734188760384,1.62738431204871,0.692982456140351,0.237717690109922,4.23285221125823e-06,0.962838260318833,1.0
vab-8,WBGene00006874,BWM_posterior,0.20304013632448,2.80908656859501,0.854166666666667,0.23770552545305,0.0080132139249822,0.0133353629792513,1.0
lin-28,WBGene00003014,BWM_posterior,0.0569482359199189,0.195514166413554,0.239583333333333,0.237696984709227,0.003366038922585,0.109046095379913,1.0
lev-11,WBGene00002978,BWM_far_posterior,0.237558924936486,34.5621461452691,1.0,0.237558924936486,0.0044642377052089,0.253739897146934,1.0
unc-95,WBGene00006824,BWM_head_row_2,0.120280015888263,0.957116717502936,0.508771929824561,0.236412445021759,0.0028276945396815,0.228331405167848,1.0
act-4,WBGene00000066,BWM_anterior,0.235481724605345,41.2187087698381,1.0,0.235481724605345,0.011138669431033,0.0054985828870161,1.0
unc-15,WBGene00006754,BWM_far_posterior,0.221818087009994,6.63323969959769,0.951219512195122,0.233193373523327,2.04220616842932e-05,0.938489183144294,1.0
ztf-7,WBGene00009772,BWM_posterior,0.0757311793242582,0.292790955794921,0.325,0.23301901330541,0.0015517101545513,0.27674350023083,1.0
unc-60,WBGene00006794,BWM_anterior,0.197878151415065,2.65903650966821,0.86046511627907,0.229966500293184,5.79937225971256e-06,0.949584390167646,1.0
mlc-3,WBGene00003371,BWM_far_posterior,0.224823248841882,41.6038845571206,1.0,0.224823248841882,0.0001066266866177,0.860034074879383,1.0
