gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00006543,tbx-2,BWM_anterior,0.0644225183972969,0.373932594331343,0.236434108527132,0.272475569614797,0.0048014664417309,0.0686360586981285,1.0
WBGene00003375,mlp-1,BWM_far_posterior,0.178888224086365,1.13089557418585,0.658536585365854,0.271645081020035,0.0105841651554335,0.0787260105389053,1.0
WBGene00006805,unc-73,BWM_posterior,0.0849426094601024,0.299440653960885,0.314583333333333,0.270016241992379,0.0129296386855302,0.0016530021631692,1.0
WBGene00000383,cdc-14,BWM_head_row_2,0.0590937776581335,0.268478592977327,0.219298245614035,0.269467626121089,0.0010489447715476,0.46322270205992,1.0
WBGene00019727,zig-12,BWM_head_row_1,0.177912971863689,1.02480672296348,0.661290322580645,0.269039128184115,0.0518315092700926,1.22467474199082e-07,0.0006258087931573
WBGene00011735,hip-1,BWM_anterior,0.0593696158814362,0.192337053074997,0.22093023255814,0.268725629779132,0.0043022857176274,0.0848134249494142,1.0
WBGene00001116,dyc-1,BWM_head_row_2,0.0823527415713465,0.322402182692074,0.307017543859649,0.268234643975243,0.0049786924478793,0.109838306510876,1.0
WBGene00019727,zig-12,BWM_far_posterior,0.163070984413597,1.0167421316591,0.609756097560976,0.267436414438298,0.0189311128087815,0.0186365597308567,1.0
WBGene00001263,emb-9,BWM_anterior,0.251851137143449,4.47749012609543,0.945736434108527,0.26630161222545,0.0317352645199824,2.56690373566334e-06,0.0131168780892397
WBGene00001155,ech-6,BWM_head_row_1,0.0901465470553806,0.340815293278388,0.338709677419355,0.266146948449219,0.0117411692909238,0.0122697403954523,1.0
WBGene00019227,sgca-1,BWM_head_row_1,0.250559343991885,3.38946187910392,0.943548387096774,0.265550073974306,0.0504066956052777,1.83256527877671e-07,0.0009364408574548
WBGene00011474,aldo-1,BWM_head_row_1,0.171250183539803,1.110223449597,0.645161290322581,0.265437784486695,0.0264123954565383,0.0001676564293811,0.856724354137601
WBGene00006318,sup-9,BWM_head_row_1,0.132626610945105,0.555430283062074,0.5,0.26525322189021,0.0110407322016908,0.0151731736252407,1.0
WBGene00009337,uig-1,BWM_head_row_2,0.158067060569455,1.1566879021272,0.596491228070175,0.264994778013499,0.0103749391862776,0.0209039470156173,1.0
WBGene00009337,uig-1,BWM_far_posterior,0.161173617408019,1.15282114459049,0.609756097560976,0.264324732549151,0.0062300103681514,0.177518182961122,1.0
WBGene00022180,Y71H2AM.15,BWM_head_row_1,0.13638488175768,0.599885729118444,0.516129032258065,0.264245708405505,0.015054089585088,0.0045552370368426,1.0
WBGene00017440,upb-1,BWM_posterior,0.0571876781983508,0.190257691094062,0.216666666666667,0.263943130146234,0.0023528738117048,0.180396643933126,1.0
WBGene00001971,hmg-1.1,BWM_posterior,0.179710092544344,1.37591936797721,0.68125,0.263794631257753,0.0439609638861989,5.343649704750821e-09,2.73060499912767e-05
WBGene00021043,pck-1,BWM_head_row_1,0.214793959303563,2.53643983128576,0.814516129032258,0.263707435184572,0.0267225754584238,0.0001533796653649,0.783770090014853
WBGene00003048,lit-1,BWM_head_row_2,0.0669337332017139,0.27030515513531,0.254385964912281,0.263118813275703,0.0019897346671033,0.312293069131662,1.0
WBGene00044070,set-18,BWM_head_row_1,0.252271927736408,5.70045370026381,0.959677419354839,0.262871588565669,0.0342308904018922,1.79690967430468e-05,0.0918220843569692
WBGene00002261,ldb-1,BWM_anterior,0.0916014484384043,0.338785921832039,0.348837209302326,0.262590818856759,0.0105816056170771,0.0068159850244346,1.0
WBGene00009180,nurf-1,BWM_posterior,0.148108269258782,1.05020734672262,0.564583333333333,0.262331989831052,0.0096167527977024,0.0066913487205249,1.0
WBGene00006588,tnt-3,BWM_anterior,0.246625220468702,10.5438379171841,0.941860465116279,0.26184899950998,0.0111719821107553,0.0054285567510318,1.0
WBGene00009180,nurf-1,BWM_anterior,0.142659710760137,1.04335399648182,0.546511627906977,0.261036917561103,0.0011479682838013,0.373594856073796,1.0
WBGene00000063,act-1,BWM_far_posterior,0.240392270191976,4.26648900180495,0.926829268292683,0.259370607312395,0.0131304319773946,0.0501622756576738,1.0
WBGene00003048,lit-1,BWM_anterior,0.0703176511486016,0.264952446886746,0.271317829457364,0.259170771376275,0.005669090900937,0.0478405618089588,1.0
WBGene00000942,deb-1,BWM_posterior,0.143774261984327,0.692334355822448,0.55625,0.25847058334261,0.0180845762905612,0.0001955112930202,0.999062707333354
WBGene00006832,unc-105,BWM_anterior,0.0609562160729457,0.232551220619125,0.236434108527132,0.257814815521639,0.0011229681065708,0.378851569032506,1.0
WBGene00000832,ctn-1,BWM_far_posterior,0.113137011301092,0.470631953573071,0.439024390243902,0.25770097018582,0.00622215016993,0.177792103778096,1.0
WBGene00019277,sgcb-1,BWM_head_row_2,0.22149795990902,2.73332683523351,0.859649122807018,0.257660892139064,0.0115352740575246,0.0148584966857022,1.0
WBGene00006826,unc-97,BWM_far_posterior,0.201052497298431,1.0823666309862,0.780487804878049,0.257598512163615,0.0188644909198424,0.0188457931792326,1.0
WBGene00004130,ketn-1,BWM_anterior,0.0907992141699882,0.465444706163348,0.352713178294574,0.257430739075351,0.0063266781951663,0.0365610355284816,1.0
WBGene00001971,hmg-1.1,BWM_far_posterior,0.169354027362004,1.33037252158747,0.658536585365854,0.257167226734895,0.0042036273227931,0.268087542755484,1.0
WBGene00006764,unc-27,BWM_anterior,0.184327046985466,1.28124260786333,0.717054263565892,0.257061503363515,0.0223173885435212,8.24053534145856e-05,0.421091355948532
WBGene00015124,anmt-1,BWM_far_posterior,0.0814873000410438,0.317838320436407,0.317073170731707,0.256998407821754,0.0055171083644814,0.204484967689725,1.0
WBGene00003369,mlc-1,BWM_head_row_2,0.247647281625111,5.34839026365507,0.964912280701754,0.256652637320569,0.0190230442885866,0.0017421657729623,1.0
WBGene00011270,R31.2,BWM_head_row_1,0.107617456192947,0.421554197460107,0.419354838709677,0.256626241690874,0.0232529643378903,0.0004161615758438,1.0
WBGene00006062,stn-1,BWM_head_row_1,0.0909484575044929,0.335544333599592,0.354838709677419,0.256309289330844,0.0092974167751764,0.0258957931982571,1.0
WBGene00006814,unc-82,BWM_far_posterior,0.0997371262743065,0.348928827707677,0.390243902439024,0.25557638607791,0.008277327068758,0.120061665402973,1.0
WBGene00011864,T20F10.2,BWM_head_row_1,0.1479042625564,0.757479589406064,0.580645161290323,0.254724007736023,0.0123377139599128,0.0102487304962709,1.0
WBGene00017423,F13C5.2,BWM_posterior,0.0755058247742163,0.267021257077885,0.297916666666667,0.25344612511625,0.0074540738926938,0.0170080031042606,1.0
WBGene00003931,pat-4,BWM_head_row_1,0.130700576326247,0.625334320152354,0.516129032258065,0.253232366632103,0.0046621952600669,0.114888612424045,1.0
WBGene00001824,hbl-1,BWM_head_row_2,0.0665564465239936,0.315612363791263,0.263157894736842,0.252914496791176,0.00028614863013,0.701648464853821,1.0
WBGene00018349,F42C5.9,BWM_head_row_2,0.0642582288363967,0.355759757579586,0.254385964912281,0.25260131335687,0.0008134337471378,0.518308815469881,1.0
WBGene00020942,W02D7.6,BWM_far_posterior,0.0923981185364023,0.32798291618935,0.365853658536585,0.252554857332833,0.0050594786361344,0.224338264441633,1.0
WBGene00003930,pat-3,BWM_head_row_2,0.157249987342492,1.18479288421484,0.62280701754386,0.252485895169635,0.0026704398468784,0.241731988711978,1.0
WBGene00003991,pfn-3,BWM_far_posterior,0.147572303595782,0.770973194662251,0.585365853658537,0.252102685309462,0.0095640987166024,0.094694680462048,1.0
WBGene00013236,Y56A3A.18,BWM_posterior,0.0971004485092872,0.399734619394447,0.385416666666667,0.251936298834907,0.0097795997547784,0.0062422886340647,1.0
WBGene00001131,dys-1,BWM_far_posterior,0.141225793305377,0.917511312558973,0.560975609756098,0.251750327196542,0.0035752598538892,0.307108209687072,1.0
WBGene00013236,Y56A3A.18,BWM_head_row_1,0.0931664364921657,0.398072198590312,0.370967741935484,0.251144307065838,0.0015415775305764,0.364823315269293,1.0
WBGene00006820,unc-89,BWM_far_posterior,0.159260071462948,0.805834334039515,0.634146341463415,0.251140881922341,0.0162455899701863,0.0293282740145191,1.0
WBGene00004830,slo-1,BWM_head_row_1,0.0911271947527228,0.328574162638627,0.362903225806452,0.251106047763058,0.0108870476193951,0.0158996471069826,1.0
WBGene00003933,pat-9,BWM_posterior,0.0972789245225397,0.413243829727003,0.3875,0.251042385864618,0.0069775016502375,0.0209559744486977,1.0
WBGene00001132,alp-1,BWM_anterior,0.125334424751932,0.627106716351668,0.5,0.250668849503865,0.0033733480551097,0.127055473732197,1.0
WBGene00010868,somi-1,BWM_posterior,0.147636496495301,0.760405920018669,0.589583333333333,0.250408191935493,0.0089006059405865,0.0090927052066164,1.0
WBGene00003495,mup-2,BWM_head_row_1,0.242212443762171,6.386638118402,0.967741935483871,0.250286191887577,0.0310647617669612,4.42918973093463e-05,0.226331595250759
WBGene00006771,tln-1,BWM_head_row_1,0.168979291648876,1.02562683514718,0.67741935483871,0.249445621005484,0.0104290175485145,0.0182846568196899,1.0
WBGene00001972,hmg-1.2,BWM_posterior,0.107386278600111,0.549881782387455,0.43125,0.249011660521997,0.0067552844140259,0.0231094900412068,1.0
WBGene00006789,unc-54,BWM_far_posterior,0.206366228357063,2.84827784022948,0.829268292682927,0.248853393018811,0.0020187983347606,0.442865353342592,1.0
WBGene00007653,cysl-1,BWM_far_posterior,0.0910353632953917,0.264971796318555,0.365853658536585,0.248829993007404,0.0043086617537072,0.262187153780274,1.0
WBGene00001116,dyc-1,BWM_far_posterior,0.0909723393131311,0.291641927496306,0.365853658536585,0.248657727455892,0.0056148404357807,0.200518678660542,1.0
WBGene00002179,jph-1,BWM_head_row_1,0.0820644984712185,0.329266451750894,0.330645161290323,0.2481950685471,0.0020224790773793,0.299248408285027,1.0
WBGene00017597,F19C7.8,BWM_posterior,0.220179794526896,3.91331936612242,0.8875,0.24808990932608,0.0227884203746789,2.85264963403009e-05,0.145770396298937
WBGene00000443,ceh-20,BWM_anterior,0.0624704071429245,0.261127920408199,0.251937984496124,0.24795946219807,0.0014801787517882,0.31230807072218,1.0
WBGene00004363,ric-3,BWM_head_row_1,0.109422876470339,0.49109668696291,0.443548387096774,0.246698848769491,0.003780608543834,0.15573394592671,1.0
WBGene00003648,nhr-58,BWM_far_posterior,0.0902215961909828,0.436337567038204,0.365853658536585,0.246605696255353,0.0032251983909554,0.332047829954472,1.0
WBGene00009793,pkn-1,BWM_posterior,0.0565073846953058,0.201542654487837,0.229166666666667,0.246577678670425,0.0094837923096105,0.0070823395763619,1.0
WBGene00003370,mlc-2,BWM_far_posterior,0.239980357785886,4.52058418693802,0.975609756097561,0.245979866730533,0.0237905029486371,0.008330457187909,1.0
WBGene00018349,F42C5.9,BWM_head_row_1,0.087261353206829,0.343354457548522,0.354838709677419,0.245918359037427,0.0023387785741972,0.264286685297679,1.0
WBGene00019220,pfd-2,BWM_head_row_2,0.0625537053965212,0.296185883496492,0.254385964912281,0.245900772938049,0.0006664489735141,0.558764710144976,1.0
WBGene00006836,unc-112,BWM_far_posterior,0.209351832536507,1.97339315940813,0.853658536585366,0.245240718114194,0.014047649366727,0.0427684611072422,1.0
WBGene00044070,set-18,BWM_head_row_2,0.232302259104896,5.19911805974112,0.947368421052632,0.245207940166279,0.0080760407670123,0.0416277440910365,1.0
WBGene00003515,myo-3,BWM_far_posterior,0.214360119870232,2.7139982841486,0.878048780487805,0.244132358741098,0.0016192494258552,0.491940735021878,1.0
