gene_short_name,gene_id,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
cpna-1,WBGene00006495,BWM_head_row_1,0.11271809308543,0.480108285589637,0.368571428571429,0.305824283565119,0.0264469580786123,1.30678870757567e-16,6.67769029571166e-13
unc-112,WBGene00006836,BWM_far_posterior,0.282415915716211,4.35559945829034,0.925764192139738,0.305062474995341,0.0576275402071411,1.85357344182759e-20,9.47176028773898e-17
lev-11,WBGene00002978,BWM_far_posterior,0.294931825064568,31.2558247531548,0.995633187772926,0.296225385700816,0.157538444831372,6.370835260628451e-54,3.25549681818114e-50
twk-18,WBGene00006672,BWM_far_posterior,0.0949965074267535,0.646972256818104,0.323144104803493,0.293975678388197,0.003552289994774,0.0219552165767469,1.0
unc-29,WBGene00006765,BWM_head_row_2,0.063679698110258,0.222100750444321,0.216867469879518,0.293634163508412,0.0101071207648716,8.87048150229888e-07,0.0045328160476747
nurf-1,WBGene00009180,BWM_far_posterior,0.205717955759606,3.04101699023204,0.707423580786026,0.290798838697221,0.0061290504556218,0.0026111711351267,1.0
hlh-1,WBGene00001948,BWM_posterior,0.100244981354319,0.533477055343598,0.348630136986301,0.287539632175454,0.0144321665687793,1.2350072891155298e-11,6.31088724738034e-08
mup-2,WBGene00003495,BWM_far_posterior,0.256692302376913,3.84790416901677,0.895196506550218,0.286744084118601,0.0321093315901177,5.02267337643354e-12,2.56658609535754e-08
mom-4,WBGene00003396,BWM_far_posterior,0.0763294653908512,0.349621446895017,0.266375545851528,0.286548320893523,0.0051948486604161,0.0055876079354324,1.0
unc-70,WBGene00006803,BWM_head_row_1,0.116335963450926,0.472433896090669,0.407142857142857,0.285737454089994,0.0241924316770852,2.57712477593616e-15,1.31691076050338e-11
ric-7,WBGene00010259,BWM_head_row_2,0.0991133765169769,0.485968458087234,0.347676419965577,0.285073622556255,0.0097941437934747,1.30977219489033e-06,0.0066929359158895
sgcb-1,WBGene00019277,BWM_head_row_1,0.24108402872226,2.0051728447225,0.85,0.283628269085012,0.0590586551217234,1.9613876184928304e-35,1.00226907304984e-31
mlc-1,WBGene00003369,BWM_far_posterior,0.261433626541322,4.24489891514393,0.925764192139738,0.282397643763975,0.0324877986374553,3.76505147785955e-12,1.92394130518623e-08
F57A8.1,WBGene00010177,BWM_far_posterior,0.0677894238013286,0.330301524729517,0.240174672489083,0.282250510009168,0.0034458663119363,0.0240368182359342,1.0
har-1,WBGene00007630,BWM_head_row_1,0.113071007878954,0.435733884024701,0.401428571428571,0.281671549876397,0.0184060042888045,5.44510971029934e-12,2.78245106196296e-08
dys-1,WBGene00001131,BWM_head_row_2,0.165134394886614,0.942147976155989,0.586919104991394,0.28135801592118,0.0284223821447356,1.41955383014245e-16,7.25392007202792e-13
mlc-2,WBGene00003370,BWM_far_posterior,0.248044189568251,4.00997785203669,0.890829694323144,0.278441761819263,0.0174124160677636,3.80461228112993e-07,0.0019441568756573
plp-1,WBGene00004046,BWM_head_row_1,0.173947921333694,1.03291971303572,0.625714285714286,0.277998961035584,0.024574610972509,1.5546285415031702e-15,7.94415184708118e-12
lin-40,WBGene00003025,BWM_far_posterior,0.091900107362846,0.494865913352675,0.331877729257642,0.276909534027523,0.0052010736460039,0.0055591660209264,1.0
pfn-3,WBGene00003991,BWM_far_posterior,0.144934710159908,0.997704348077691,0.524017467248908,0.276583738555159,0.0070837132828103,0.0012106355116132,1.0
zyx-1,WBGene00006999,BWM_head_row_2,0.0937794816930465,0.391516616898084,0.339070567986231,0.276578065297767,0.0090286865379071,3.4029171841851e-06,0.0173889068111858
ces-2,WBGene00000469,BWM_head_row_1,0.101543198944469,0.655892566613068,0.368571428571429,0.275504803337706,0.0093367566227116,9.43027328951795e-07,0.0048188696509436
upb-1,WBGene00017440,BWM_head_row_1,0.18730577292311,1.23176487025966,0.681428571428571,0.274872203451105,0.0303998917703283,7.00039329505509e-19,3.5772009737731506e-15
bre-1,WBGene00000266,BWM_far_posterior,0.0598931915405979,0.308493603395477,0.218340611353712,0.274310817255938,0.0018107100011067,0.101937865564844,1.0
gop-3,WBGene00001662,BWM_head_row_1,0.0920160854337091,0.360014458074834,0.335714285714286,0.274090467249346,0.0117907407220914,3.54867928849742e-08,0.0001813375116422
ceh-20,WBGene00000443,BWM_far_posterior,0.102208240501959,0.578030722006988,0.375545851528384,0.272159152034286,0.0056931181038483,0.0037194805373027,1.0
flh-2,WBGene00016138,BWM_posterior,0.0601740509414096,0.28886662631584,0.221232876712329,0.271994162150025,0.0047185075980985,0.0001098762618436,0.56146769802118
Y71H2AM.15,WBGene00022180,BWM_anterior,0.116159300619332,0.609596195158174,0.427571728481456,0.271672079517227,0.0108732019932698,4.4627449184108606e-09,2.28046265330795e-05
F42C5.9,WBGene00018349,BWM_head_row_1,0.106275812334232,0.428765834109761,0.391428571428571,0.271507549758987,0.0165116968695221,6.697424287467109e-11,3.4223838108957e-07
hif-1,WBGene00001851,BWM_head_row_1,0.0746004707777181,0.279902568603736,0.277142857142857,0.269176956414447,0.0077288630411577,8.19617377882464e-06,0.0418824480097939
smu-2,WBGene00004896,BWM_far_posterior,0.0716828970645038,0.351682226398421,0.266375545851528,0.269104646356908,0.0026195738371604,0.0491442219190816,1.0
nhr-47,WBGene00003637,BWM_far_posterior,0.0739892073497226,0.383347196486962,0.275109170305677,0.268944896556928,0.0025995868913066,0.0500173707730006,1.0
myo-3,WBGene00003515,BWM_anterior,0.223419346258774,2.54388832319626,0.834149755073478,0.267840810238077,0.0231994165811211,8.875362379251809e-18,4.53531017579768e-14
gei-15,WBGene00001572,BWM_far_posterior,0.139141299564961,0.978061329279694,0.519650655021834,0.267759307566185,0.0025867457919938,0.0505869798653418,1.0
deb-1,WBGene00000942,BWM_far_posterior,0.153768291290207,1.24801492105297,0.576419213973799,0.266764687162555,0.0023653685195227,0.0615662145490054,1.0
unc-15,WBGene00006754,BWM_far_posterior,0.25503605213808,7.37037579561309,0.956331877729258,0.266681533970869,0.0165520533189191,7.38073537610201e-07,0.0037715557771881
unc-97,WBGene00006826,BWM_far_posterior,0.167649597376022,1.37836596123252,0.62882096069869,0.266609429160479,0.0043733082405154,0.0110114612998091,1.0
unc-27,WBGene00006764,BWM_head_row_2,0.104185925850733,0.493198754714005,0.392426850258176,0.265491328593314,0.0063813553082575,9.47861949241731e-05,0.484357456062524
hmg-1.2,WBGene00001972,BWM_far_posterior,0.20187677603921,2.19128976291513,0.764192139737991,0.264170181217023,0.0060903145589163,0.0026943513101307,1.0
sgca-1,WBGene00019227,BWM_head_row_1,0.21313615282678,2.12319205338399,0.807142857142857,0.264062490227869,0.0309689710492234,3.29645042828086e-19,1.68448616885152e-15
Y56A3A.18,WBGene00013236,BWM_posterior,0.116358507009094,0.671647855518609,0.441095890410959,0.263794130797014,0.0060194119410309,1.24558272153911e-05,0.0636492770706486
hsp-12.1,WBGene00011906,BWM_head_row_1,0.233786563098103,3.37071001957451,0.887142857142857,0.263527526841662,0.0270091314003696,6.21280665601226e-17,3.17474420122227e-13
Y66H1A.4,WBGene00022046,BWM_head_row_1,0.101956111324791,0.438082051245967,0.387142857142857,0.263355269104626,0.0090001936920971,1.48125549429756e-06,0.0075692155758605
attf-2,WBGene00017317,BWM_posterior,0.0580413304297479,0.332633421810387,0.220547945205479,0.263168765302584,0.0034300054361758,0.0009778788871893,1.0
pat-9,WBGene00003933,BWM_far_posterior,0.169874389907327,1.36609534213797,0.646288209606987,0.262846184383634,0.0035443181555853,0.0221044677404687,1.0
mlc-3,WBGene00003371,BWM_far_posterior,0.261925587097498,33.5610110877051,1.0,0.261925587097498,0.071666923907163,4.157729914406921e-25,2.12459998626193e-21
unc-120,WBGene00006844,BWM_far_posterior,0.186150028919264,1.8041504697219,0.7117903930131,0.261523660260806,0.0034302049215412,0.0243599944098424,1.0
R31.2,WBGene00011270,BWM_head_row_2,0.0854366408137932,0.347278524650352,0.327022375215146,0.261256254277968,0.0077992737202585,1.586372631906e-05,0.0810636414903964
pat-6,WBGene00003932,BWM_far_posterior,0.142522894049652,1.00032385356703,0.54585152838428,0.261101941898962,0.0039026920615625,0.01632551910494,1.0
lit-1,WBGene00003048,BWM_far_posterior,0.113874323740202,0.794714244586799,0.436681222707424,0.260772201365063,0.0019627518085587,0.0885990290385459,1.0
mlp-1,WBGene00003375,BWM_head_row_2,0.239603132858912,3.20617828949011,0.920826161790017,0.260204523721547,0.0338706780389587,1.7625504683109e-19,9.00663289306868e-16
hsp-25,WBGene00002023,BWM_anterior,0.154946028354898,1.00493933023365,0.596920923722883,0.25957546836946,0.0183150162164337,2.46852364625216e-14,1.26141558323485e-10
emb-9,WBGene00001263,BWM_anterior,0.244755860923542,4.62966991472218,0.945416375087474,0.258886843271459,0.0238521491330204,3.0745759916614e-18,1.5711083317389802e-14
hbl-1,WBGene00001824,BWM_far_posterior,0.203426936551367,1.97569226040856,0.786026200873362,0.258804269279239,0.010218157678155,0.0001010689975003,0.516462577226735
lin-28,WBGene00003014,BWM_far_posterior,0.0858507701787169,0.508028366371007,0.331877729257642,0.258681925933239,0.0007709171583024,0.285932179410535,1.0
ctn-1,WBGene00000832,BWM_head_row_2,0.0750102490161117,0.33006728380572,0.290877796901893,0.257875471469591,0.0086941810340066,5.16908507446059e-06,0.0264140247304936
hmg-11,WBGene00001976,BWM_far_posterior,0.0638528681966887,0.369474407383995,0.248908296943231,0.256531698544591,0.0005979094158444,0.347350959235751,1.0
tni-1,WBGene00006584,BWM_far_posterior,0.243587125949016,4.9369009717116,0.951965065502183,0.255878219460205,0.0149922322224256,2.46033834544408e-06,0.0125723289452193
unc-89,WBGene00006820,BWM_head_row_1,0.142292262848728,0.788699868989248,0.557142857142857,0.255396369215666,0.0168085577410053,4.51882902999703e-11,2.30912163432848e-07
F13C5.2,WBGene00017423,BWM_far_posterior,0.0935199440931456,0.57635815323748,0.366812227074236,0.254953180920599,0.0008516348868965,0.262045764354119,1.0
F22B5.10,WBGene00009045,BWM_head_row_1,0.100074143807647,0.400652952001876,0.392857142857143,0.254734184237646,0.0105505196318948,1.85746516696514e-07,0.0009491647003191
ketn-1,WBGene00004130,BWM_head_row_2,0.112290141572785,0.575973259946876,0.442340791738382,0.253854366746257,0.0086464988438951,5.48673382588479e-06,0.0280372098502713
unc-38,WBGene00006774,BWM_head_row_2,0.0998825785718107,0.463413683455565,0.394148020654045,0.253413878385249,0.0080922160357654,1.09843482325957e-05,0.0561300194685639
unc-45,WBGene00006781,BWM_head_row_1,0.0730524681202544,0.325511102411436,0.288571428571429,0.253152117248406,0.0040728259225295,0.0012126943859487,1.0
tln-1,WBGene00006771,BWM_posterior,0.136064189740576,0.924247294604462,0.537671232876712,0.253062059899669,0.0032551107433154,0.0013201528301278,1.0
cey-1,WBGene00000472,BWM_far_posterior,0.241393371415433,6.73680867684067,0.956331877729258,0.252415899790567,0.0096964098365723,0.0001523043976998,0.778275472246173
stn-1,WBGene00006062,BWM_head_row_1,0.0935299088973881,0.412335220174545,0.371428571428571,0.251811293185276,0.0124495971417327,1.47529477453677e-08,7.53875629788292e-05
atf-2,WBGene00000220,BWM_posterior,0.147344127019678,1.09205210797874,0.585616438356164,0.251605175963426,0.0034137907954735,0.0010054271814015,1.0
cnb-1,WBGene00000554,BWM_far_posterior,0.0702930332131157,0.414585687241365,0.279475982532751,0.25151725946568,0.0004994053979268,0.390427963308632,1.0
bkip-1,WBGene00014569,BWM_head_row_1,0.129918486730562,0.707587428713796,0.517142857142857,0.251223593125396,0.0124734639318068,1.42915171281129e-08,7.30296525246569e-05
eat-6,WBGene00001137,BWM_head_row_1,0.128428116536543,0.759464014668692,0.511428571428571,0.251116428982068,0.0104132152527498,2.23165197216743e-07,0.0011403741577775
tnt-3,WBGene00006588,BWM_posterior,0.247405652256428,18.4845581050693,0.989041095890411,0.250146989123535,0.0330554026154473,7.8313817278847105e-25,4.0018360629490905e-21
act-4,WBGene00000066,BWM_far_posterior,0.250136358067073,40.4533588044217,1.0,0.250136358067073,0.0346058149592611,7.50778680602408e-13,3.8364790578783e-09
W02D7.6,WBGene00020942,BWM_head_row_1,0.104820536986338,0.442393092724273,0.42,0.249572707110328,0.0089995515905953,1.48253282821674e-06,0.0075757427521875
unc-98,WBGene00006827,BWM_head_row_1,0.222785256371744,2.92465815777535,0.897142857142857,0.248327515064046,0.0155256468035263,2.47613133215269e-10,1.26530311073002e-06
pkn-1,WBGene00009793,BWM_far_posterior,0.0671822046684519,0.364920421564941,0.270742358078603,0.248140723694766,0.0002321487898255,0.558181678168845,1.0
unc-95,WBGene00006824,BWM_anterior,0.148120916472426,1.05328176449758,0.60111966410077,0.246408369777761,0.0078683013453999,6.12013052539168e-07,0.0031273866984751
syd-9,WBGene00044068,BWM_head_row_2,0.187925175265466,1.98783234305898,0.764199655765921,0.245911096462243,0.0088613812633679,4.194032910501e-06,0.0214315081726601
hip-1,WBGene00011735,BWM_posterior,0.0512373020348085,0.269143764858607,0.208904109589041,0.245267085150231,0.0014408610018019,0.0326788679139448,1.0
pat-4,WBGene00003931,BWM_far_posterior,0.10587996721231,0.709464169897831,0.432314410480349,0.24491426759211,0.0007523943717015,0.2917964817041,1.0
unc-60,WBGene00006794,BWM_head_row_2,0.209632641734066,2.16079940078474,0.857142857142857,0.244571415356411,0.0128202076351254,3.06391618111231e-08,0.0001565661168548
pat-3,WBGene00003930,BWM_far_posterior,0.161540566950707,1.54574087114503,0.663755458515284,0.243373617313894,0.0001458090203352,0.642611204438678,1.0
jph-1,WBGene00002179,BWM_far_posterior,0.0636463606378835,0.365065202080449,0.262008733624454,0.242916943101255,0.0002757655793076,0.523351640468364,1.0
M03D4.4,WBGene00019751,BWM_posterior,0.11369369991704,0.92858423507077,0.469178082191781,0.242325258217341,0.0003710017624772,0.278512374528208,1.0
hsf-1,WBGene00002004,BWM_head_row_2,0.0952622833420189,0.489503255036097,0.394148020654045,0.241691644636301,0.0039571493597343,0.0021196562152531,1.0
atg-4.1,WBGene00013595,BWM_far_posterior,0.0643273189954523,0.334738647850238,0.266375545851528,0.241491082786206,0.0004188286063301,0.431571528677073,1.0
dhhc-9,WBGene00016620,BWM_head_row_2,0.0673006835541557,0.299896570239398,0.280550774526678,0.239887712545794,0.0040279748254298,0.0019329775675595,1.0
let-60,WBGene00002335,BWM_posterior,0.0542195922345418,0.292512911155753,0.226027397260274,0.239880620189185,0.0002178610113606,0.40631439149905,1.0
set-18,WBGene00044070,BWM_head_row_2,0.224644193748896,3.59110465305153,0.941480206540448,0.23860745259252,0.0120740471396518,7.71675545834766e-08,0.0003943262039215
somi-1,WBGene00010868,BWM_head_row_1,0.125674593433359,0.65172358326251,0.527142857142857,0.238407087813961,0.0066529420963821,3.51446408746329e-05,0.179589114869374
egl-19,WBGene00001187,BWM_far_posterior,0.0633854952063781,0.397497495425612,0.266375545851528,0.237955383643616,9.26695422542375e-06,0.906870473149275,1.0
ric-3,WBGene00004363,BWM_head_row_1,0.0824044940143777,0.380129736765879,0.347142857142857,0.237379200864463,0.0038632951945481,0.0016246455471841,1.0
myrf-2,WBGene00008999,BWM_anterior,0.0559465075565293,0.274525482622667,0.235829251224633,0.237233113644749,0.0007721198720133,0.118677709513768,1.0
unc-94,WBGene00006823,BWM_head_row_1,0.150555373302587,1.06024242556131,0.635714285714286,0.236828677105193,0.0034472978485595,0.0029131191758602,1.0
xbp-1,WBGene00006959,BWM_far_posterior,0.150877247500685,1.58873936809177,0.637554585152838,0.23664992929902,0.0004177644395764,0.432157312183193,1.0
pat-10,WBGene00003934,BWM_head_row_2,0.236586521366397,108.653500548808,1.0,0.236586521366397,0.0486754056500582,2.13536050811014e-27,1.09116921964428e-23
F42H10.3,WBGene00018367,BWM_head_row_1,0.0911237957986994,0.50129690089955,0.387142857142857,0.235375118299223,0.003488127141811,0.0027502648407266,1.0
T20F10.2,WBGene00011864,BWM_head_row_1,0.155101204520785,1.01961871393985,0.662857142857143,0.233988886130495,0.0028484576521292,0.0068171263688263,1.0
hel-1,WBGene00001840,BWM_anterior,0.0893630605258236,0.540018129056748,0.382085374387684,0.233882442291945,0.0003265286334172,0.310285232460063,1.0
pat-2,WBGene00003929,BWM_anterior,0.157593797962416,1.30329557186595,0.674597620713786,0.233611553203623,0.0029775544563121,0.0021741219153975,1.0
unc-78,WBGene00006810,BWM_anterior,0.0607432304789851,0.31022224150912,0.260321903428971,0.23333891493137,0.0004198381451088,0.249931497628374,1.0
unc-82,WBGene00006814,BWM_posterior,0.109602290803608,0.784726336623658,0.473287671232877,0.231576475504005,1.06383804036859e-06,0.953728538447739,1.0
ztf-7,WBGene00009772,BWM_head_row_1,0.0708646876910031,0.300194397581199,0.308571428571429,0.229654080480103,0.0023030459288504,0.0149879769120345,1.0
ccar-1,WBGene00003085,BWM_anterior,0.067944530719955,0.363417628965115,0.296011196641008,0.22953365106103,0.0015966584461307,0.0248236224616957,1.0
pfd-2,WBGene00019220,BWM_far_posterior,0.063934426803523,0.367386310990265,0.279475982532751,0.228765370906356,1.78768130993371e-06,0.959020909475368,1.0
unc-54,WBGene00006789,BWM_posterior,0.139218257710872,1.24341409916486,0.61027397260274,0.228124193330946,6.5534828027158e-07,0.963675047617137,1.0
slo-1,WBGene00004830,BWM_head_row_2,0.0615599855626799,0.298765286640094,0.270223752151463,0.227811156763803,0.0011441145474399,0.0985958376297624,1.0
tns-1,WBGene00006508,BWM_head_row_2,0.208883716469619,2.91526910052275,0.925989672977625,0.225578883399347,0.0048307039366003,0.0006847416401555,1.0
cey-4,WBGene00000475,BWM_far_posterior,0.0617473958180604,0.464963074918237,0.275109170305677,0.22444688321168,0.0012508554524031,0.174049507960585,1.0
