gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00006796,unc-62,BWM_posterior,0.401931870768052,3.77542827664079,0.932876712328767,0.430852078796884,0.195079481332906,4.23262549645394e-81,2.16287162868796e-77
WBGene00006881,vab-15,BWM_far_posterior,0.083808415873095,0.172806296802065,0.194570135746606,0.430736276929163,0.0425503959465662,4.2891314783247894e-12,2.19174618542397e-08
WBGene00002978,lev-11,BWM_far_posterior,0.229950490260456,1.71118856169002,0.53393665158371,0.430669985996277,0.0509890038326797,3.18527123844824e-14,1.62767360284705e-10
WBGene00021558,Y45G5AM.6,BWM_far_posterior,0.14997376469904,0.370191318933122,0.34841628959276,0.430444181798544,0.0499499009570512,5.82681382498019e-14,2.97750186456488e-10
WBGene00044032,ceh-99,BWM_far_posterior,0.108984140516279,0.359936826929245,0.253393665158371,0.430098125966029,0.0322088773941158,1.7459355355976402e-09,8.92173058690394e-06
WBGene00006543,tbx-2,BWM_head_row_2,0.16901052917698,2.06442792332503,0.40625,0.416025917974106,0.024391502835682,3.89655315627956e-05,0.199113866285885
WBGene00016138,flh-2,BWM_head_row_1,0.137224172691502,0.576315434988675,0.333333333333333,0.411672518074505,0.0443888417451816,1.89996797422256e-09,9.70883634827728e-06
WBGene00000220,atf-2,BWM_head_row_2,0.0463898521493023,0.186365824942686,0.114583333333333,0.40485689148482,0.0144876858736553,0.001534656992487,1.0
WBGene00004257,pxn-2,BWM_head_row_2,0.331596385252487,2.76775993643082,0.822916666666667,0.402952569420744,0.0903411048768129,1.80902987322281e-15,9.24414265216855e-12
WBGene00001949,hlh-2,BWM_head_row_1,0.0553355281999055,0.220540425801444,0.138211382113821,0.400368821681669,0.0071937033781529,0.0159315695617184,1.0
WBGene00044070,set-18,BWM_head_row_2,0.189575116038369,1.17638195600776,0.479166666666667,0.395635024775727,0.042586407266218,5.25718722953248e-08,0.0002686422674291
WBGene00012674,bed-1,BWM_head_row_1,0.056690843187027,0.206065774196469,0.146341463414634,0.387387428444685,0.0091974792411411,0.0064098359695334,1.0
WBGene00016539,madd-2,BWM_far_posterior,0.141650340618961,0.462480898683847,0.366515837104072,0.386478089836918,0.0803654097209515,1.15420310454337e-21,5.8979778642166e-18
WBGene00006844,unc-120,BWM_head_row_1,0.362277389613308,3.90978473324072,0.943089430894309,0.384138956227904,0.219194226447543,8.341467577709739e-42,4.26248993220968e-38
WBGene00000912,daf-16,BWM_head_row_1,0.0498309608815078,0.173665103008206,0.130081300813008,0.383075511776591,0.0177613547956377,0.0001501040592133,0.767031742580311
WBGene00006584,tni-1,BWM_far_posterior,0.113239421820286,0.474893444893648,0.298642533936652,0.379180488216414,0.0291044576206918,1.06308704564371e-08,5.43237480323934e-05
WBGene00006893,spon-1,BWM_posterior,0.337533056363402,2.51910702121558,0.891780821917808,0.378493289009652,0.296528747698498,2.10414869015065e-127,1.0752199806669799e-123
WBGene00013580,Y79H2A.3,BWM_head_row_2,0.0464719606808693,0.150026445252134,0.125,0.371775685446955,0.0110209026774016,0.0057368631757724,1.0
WBGene00015352,C02F5.12,BWM_head_row_1,0.135229335505428,0.570039588108054,0.365853658536585,0.369626850381504,0.0319692156375293,3.54527945713554e-07,0.0018116378025962
WBGene00003991,pfn-3,BWM_far_posterior,0.0784606252183193,0.197703380567048,0.212669683257919,0.368931876026565,0.0238299362950832,2.30376124694056e-07,0.0011772219971866
WBGene00012943,bed-2,BWM_head_row_2,0.0650800570983434,0.290413482922938,0.177083333333333,0.367510910672998,0.0075839816971913,0.0219618440416286,1.0
WBGene00022349,Y82E9BR.17,BWM_anterior,0.164613427495708,0.533362899658421,0.448123620309051,0.367339323426383,0.0299609667696923,1.45326111809049e-13,7.42616431344238e-10
WBGene00006814,unc-82,BWM_far_posterior,0.142505277604483,0.428803705710503,0.389140271493213,0.366205422681286,0.030047999806978,6.137886658018721e-09,3.13646008224757e-05
WBGene00015147,B0336.7,BWM_head_row_2,0.041856954979503,0.200006299387742,0.114583333333333,0.365297061639299,0.0016364107458731,0.287434335314881,1.0
WBGene00003515,myo-3,BWM_posterior,0.0664290952753963,0.175906688386113,0.182191780821918,0.364610823692025,0.0227732531609185,2.81106422181208e-10,1.43645381734597e-06
WBGene00003370,mlc-2,BWM_far_posterior,0.0836535735086071,0.302844570550293,0.230769230769231,0.362498818537297,0.0207580131410463,1.39042874842393e-06,0.0071050909044462
WBGene00005011,F26F4.8,BWM_far_posterior,0.102859505116216,0.252679827385923,0.285067873303167,0.360824613185456,0.0128777580824347,0.0001458533661537,0.745310701045594
WBGene00001572,gei-15,BWM_far_posterior,0.0739729851589735,0.240873371673963,0.212669683257919,0.347830419577301,0.0157412716228675,2.66345655576177e-05,0.136102629999427
WBGene00010620,K07A12.1,BWM_head_row_1,0.0450900316676376,0.177554812215612,0.130081300813008,0.346629618444964,0.0041466968498087,0.0673011264723848,1.0
WBGene00017002,D1007.4,BWM_head_row_1,0.0562657937598449,0.219412059097722,0.16260162601626,0.346034631623046,0.0058269105234798,0.0300682266553812,1.0
WBGene00021558,Y45G5AM.6,BWM_posterior,0.100908312804531,0.277962841972377,0.293150684931507,0.344219945548165,0.0676557607166119,5.78470292460141e-28,2.95598319447132e-24
WBGene00010593,gsnl-1,BWM_far_posterior,0.106694815162138,0.494160136300867,0.312217194570136,0.341732668852644,0.0247699702404414,1.3304449285319e-07,0.0006798573584797
WBGene00001948,hlh-1,BWM_head_row_1,0.290413706946069,2.88894264395854,0.861788617886179,0.336989490135533,0.0707651182055418,2.95869444104275e-14,1.51189285937284e-10
WBGene00012073,cpd-2,BWM_head_row_1,0.19175517918875,1.10151298422214,0.569105691056911,0.336941243431661,0.0315872453201001,4.16601183478212e-07,0.0021288320475736
WBGene00016539,madd-2,BWM_head_row_1,0.0737487434256095,0.385736763645769,0.219512195121951,0.335966497827777,0.0178541896674182,0.0001442177841064,0.736952876783914
WBGene00003183,mei-1,BWM_head_row_2,0.0419375284053573,0.171942491142302,0.125,0.335500227242858,0.0052387741899932,0.0569341858052337,1.0
WBGene00004381,rnf-5,BWM_head_row_1,0.0704164902670801,0.270980041657676,0.211382113821138,0.333124165494263,0.0114359276735997,0.0023635602585657,1.0
WBGene00011906,hsp-12.1,BWM_head_row_2,0.0830290219639662,0.439155185054181,0.25,0.332116087855865,0.0122681961656379,0.0035586937666267,1.0
WBGene00006764,unc-27,BWM_posterior,0.110927407766461,0.36285390619931,0.336986301369863,0.329174827924864,0.0196372353698682,4.7666867946917306e-09,2.43577695208747e-05
WBGene00001131,dys-1,BWM_anterior,0.0812694200851024,0.223142175658995,0.250551876379691,0.324361650207501,0.0179100371576422,1.18441795895235e-08,6.05237577024651e-05
WBGene00019751,M03D4.4,BWM_head_row_2,0.215375383246643,1.46895881661602,0.666666666666667,0.323063074869965,0.0118911255975544,0.0041096410122361,1.0
WBGene00006796,unc-62,BWM_anterior,0.268808416583015,2.60550569829306,0.832229580573951,0.322997911703198,0.0297363038888869,1.7942496037576e-13,9.16861547520134e-10
WBGene00006824,unc-95,BWM_head_row_2,0.0704063336552886,0.407595816527511,0.21875,0.321857525281319,7.84271834578393e-05,0.815873762428514,1.0
WBGene00006893,spon-1,BWM_far_posterior,0.261849268184312,2.00803533986563,0.823529411764706,0.317959825652379,0.0584222694867568,4.2221493510857005e-16,2.1575183184047897e-12
WBGene00003934,pat-10,BWM_posterior,0.307152284813393,17.237082093602,0.973972602739726,0.31536029242444,0.245054468896698,2.0438573255968398e-103,1.04441109337998e-99
WBGene00010868,somi-1,BWM_head_row_2,0.147177209328226,0.882042889772722,0.46875,0.313978046566882,0.0057676545014467,0.0457514155634536,1.0
WBGene00003637,nhr-47,BWM_head_row_1,0.149341664712006,0.787966476952428,0.479674796747967,0.311339402704691,0.0166372445846637,0.0002438486920845,1.0
WBGene00012813,Y43F8B.2,BWM_anterior,0.217613204311329,2.61395058109997,0.700883002207506,0.310484351348132,0.0259185886359393,6.4421779187165e-12,3.29195291646413e-08
WBGene00001263,emb-9,BWM_head_row_2,0.196823097326486,1.72814578442926,0.635416666666667,0.309754382677749,0.0072946010701389,0.0246497931599824,1.0
WBGene00017440,upb-1,BWM_head_row_2,0.161010025819549,1.01216536201713,0.520833333333333,0.309139249573535,0.00300767685631,0.149215839199335,1.0
WBGene00003087,lsy-2,BWM_head_row_2,0.0998146633760519,0.533963695155279,0.322916666666667,0.309103473680677,0.0008459532394526,0.444389063941955,1.0
WBGene00044068,syd-9,BWM_head_row_2,0.275802920307172,3.60006315477043,0.895833333333333,0.307873027319634,0.0356296830566274,6.50439621974384e-07,0.0033237464682891
WBGene00004203,swsn-1,BWM_head_row_2,0.0609059261928418,0.394639530064242,0.197916666666667,0.30773520602699,0.0001630426714503,0.737065209063863,1.0
WBGene00001960,hlh-16,BWM_head_row_1,0.0472181679904169,0.227443629680714,0.154471544715447,0.305675508569541,0.0128284652048995,0.0012799371126466,1.0
WBGene00006803,unc-70,BWM_head_row_1,0.0818450913599687,0.488330493077565,0.268292682926829,0.305058976887156,0.0026020310788494,0.14728946958683,1.0
WBGene00006794,unc-60,BWM_head_row_2,0.218537655772363,1.72415010502146,0.71875,0.30405239063981,0.0120159981333289,0.0039181872886164,1.0
WBGene00006827,unc-98,BWM_posterior,0.201587091238007,1.02914603080616,0.663013698630137,0.304046645875507,0.100034146962386,5.27196626491283e-41,2.69397476137045e-37
WBGene00019327,zip-2,BWM_far_posterior,0.0878518903714212,0.293438933605515,0.289592760180996,0.303363558938814,0.0015915778757967,0.182365834135552,1.0
WBGene00006959,xbp-1,BWM_head_row_1,0.248972533153868,3.42974795218057,0.821138211382114,0.303204174038869,0.0321920997567208,3.2268031062745e-07,0.0016488963873062
WBGene00002978,lev-11,BWM_posterior,0.159190178472641,1.08465398535162,0.526027397260274,0.302627162200594,0.0854332671695794,4.33867027764566e-35,2.2170605118769303e-31
WBGene00011864,T20F10.2,BWM_head_row_2,0.230075096954652,1.9039640439625,0.760416666666667,0.302564511063653,0.0192467764177104,0.0002594730347078,1.0
WBGene00014569,bkip-1,BWM_head_row_2,0.0723763442148946,0.402739224728204,0.239583333333333,0.302092567157821,0.0028286576199077,0.161900809932686,1.0
WBGene00006814,unc-82,BWM_posterior,0.0949589458627255,0.332450967456329,0.315068493150685,0.301391436868651,0.0247928789918685,4.5478554600323195e-11,2.32395414007651e-07
WBGene00020942,W02D7.6,BWM_head_row_1,0.146659423160917,0.795283924288399,0.48780487804878,0.30065181747988,0.0091512805101825,0.0065444156605874,1.0
WBGene00020763,ztf-18,BWM_far_posterior,0.103183591545114,0.320610646980928,0.343891402714932,0.300047022782502,0.0044030570879765,0.0265078224062277,1.0
WBGene00003375,mlp-1,BWM_posterior,0.140135165952527,0.628138505100312,0.467123287671233,0.299996103065527,0.0424076582199241,5.6457790741933595e-18,2.88499310691281e-14
WBGene00010593,gsnl-1,BWM_head_row_2,0.0716440322651079,0.414825317887173,0.239583333333333,0.299035960758711,0.0070096820571336,0.0276309679845954,1.0
WBGene00001395,fat-3,BWM_head_row_1,0.0751930791609313,0.38056188267189,0.252032520325203,0.298346733444985,0.0023421759949694,0.169169127435451,1.0
WBGene00019277,sgcb-1,BWM_far_posterior,0.149646655867619,0.615570399001295,0.502262443438914,0.297945143664359,0.0130114745787548,0.0001346737167771,0.688182692731311
WBGene00019407,lect-2,BWM_anterior,0.121120590981521,0.49708956433887,0.409492273730684,0.295782359647597,0.0176799840131735,1.47046780850472e-08,7.51409050145909e-05
WBGene00022794,snu-23,BWM_head_row_1,0.0600763402680931,0.331852335143417,0.203252032520325,0.295575594119018,0.0022627154886151,0.17658448858167,1.0
WBGene00016620,dhhc-9,BWM_head_row_1,0.10809938574844,0.578619340152217,0.365853658536585,0.295471654379069,0.0029759467657797,0.121177527555642,1.0
WBGene00006542,tbp-1,BWM_head_row_2,0.0457467061336928,0.25722779757437,0.15625,0.292778919255634,0.0002585333133392,0.672454259465617,1.0
WBGene00003048,lit-1,BWM_head_row_2,0.143170707677372,1.16094606937481,0.489583333333333,0.292433785894207,0.00232719639786,0.204570063519145,1.0
WBGene00006836,unc-112,BWM_head_row_1,0.214771530654358,1.9309676170729,0.739837398373984,0.290295585389956,0.0298527175753691,8.67283826840235e-07,0.0044318203551536
WBGene00011259,miz-1,BWM_head_row_1,0.0566019717437166,0.307749607448625,0.195121951219512,0.290085105186547,0.0008937437908322,0.395770462202131,1.0
WBGene00019277,sgcb-1,BWM_anterior,0.148125925589424,0.591941982736235,0.512141280353201,0.289228639189695,0.0417399749544627,2.26229340083472e-18,1.15603192782654e-14
WBGene00003044,lir-1,BWM_head_row_1,0.0493400788508448,0.265054315982699,0.170731707317073,0.288991890412091,8.63896481313838e-05,0.791779315929693,1.0
WBGene00021552,zip-4,BWM_posterior,0.061409089854258,0.188187485094597,0.213698630136986,0.287363048676977,0.0034081761474808,0.0150052031316505,1.0
WBGene00015809,C16A3.4,BWM_head_row_2,0.106624874400177,0.583262590586282,0.375,0.284332998400471,0.0033508321574806,0.12790880826016,1.0
WBGene00000443,ceh-20,BWM_head_row_2,0.124085198758413,0.859074725127851,0.4375,0.2836233114478,0.0007258713571045,0.47867276006373,1.0
WBGene00009793,pkn-1,BWM_far_posterior,0.0780728199933118,0.266743539150223,0.276018099547511,0.282853987188884,0.0027547161171578,0.0793287419734335,1.0
WBGene00006826,unc-97,BWM_far_posterior,0.193934348703219,0.932348724229543,0.687782805429864,0.281970335943497,0.0159627030249765,2.33659155724096e-05,0.119399828575013
WBGene00004896,smu-2,BWM_far_posterior,0.175594246832896,0.890838666398078,0.624434389140271,0.281205279348334,0.0098090443715385,0.0009210469244062,1.0
WBGene00010177,F57A8.1,BWM_head_row_1,0.0799986120159869,0.426249134555225,0.284552845528455,0.281137979370468,0.0019778230363454,0.206451280075953,1.0
WBGene00003932,pat-6,BWM_far_posterior,0.12954015770802,0.581612430947934,0.461538461538462,0.28067034170071,0.0051781437105345,0.0161162611396657,1.0
WBGene00001434,fkh-2,BWM_head_row_2,0.2041148758636,4.70923429668221,0.729166666666667,0.279928972612937,0.14296768271156,9.78438660414145e-24,4.99982155471628e-20
WBGene00012471,Y17G7B.20,BWM_head_row_2,0.0787044739559196,0.428657732959309,0.28125,0.279838129621047,0.000890845883601,0.432549781885165,1.0
WBGene00022554,duxl-1,BWM_head_row_1,0.111434632404979,0.711903102412031,0.398373983739837,0.279723669098214,0.0001379791016192,0.7386484832073,1.0
WBGene00000063,act-1,BWM_far_posterior,0.212136774225977,1.2595259022281,0.760180995475113,0.279060875618696,0.0194658989558506,2.96749675183475e-06,0.0151639084018756
WBGene00000938,dcp-66,BWM_anterior,0.0970189855339829,0.293929613288766,0.347682119205298,0.279045082202503,0.0150434318434681,1.76060114336739e-07,0.0008996671842607
WBGene00006824,unc-95,BWM_anterior,0.0985915929172599,0.335144648562499,0.355408388520971,0.277403674481483,0.0228693017480551,1.12497603507073e-10,5.74862753921144e-07
WBGene00012435,flh-1,BWM_head_row_2,0.0866813013913634,0.611531755589588,0.3125,0.277380164452363,0.0001059961305881,0.786616778515836,1.0
WBGene00006827,unc-98,BWM_far_posterior,0.163820869060695,0.898353502539355,0.597285067873303,0.274275848957679,0.0148108314091943,4.62087069272951e-05,0.236126492398478
WBGene00002783,let-607,BWM_anterior,0.0892493547074622,0.279302846994107,0.32560706401766,0.274101408016816,0.0083770068295362,9.91141553774639e-05,0.506473333978841
WBGene00004319,rbr-2,BWM_head_row_1,0.0421894865033561,0.213338307102013,0.154471544715447,0.27312141262699,0.0003697077518385,0.584961302726438,1.0
WBGene00011864,T20F10.2,BWM_head_row_1,0.20420200695616,1.66251352876791,0.747967479674797,0.273009204952257,0.0119937118686079,0.0018476523665292,1.0
WBGene00016138,flh-2,BWM_head_row_2,0.0653159915335619,0.3369209545611,0.239583333333333,0.27262326900965,0.0085451355933019,0.0150141221754385,1.0
WBGene00018140,F37B4.10,BWM_head_row_1,0.0752363014978467,0.425257498048377,0.276422764227642,0.272178384830446,0.0004075872615398,0.566339579665353,1.0
WBGene00019327,zip-2,BWM_anterior,0.0765971082523371,0.25427094544664,0.281456953642384,0.272145019908304,0.0010179264212912,0.175373044929137,1.0
WBGene00017423,F13C5.2,BWM_head_row_2,0.121258942210438,0.854282578990426,0.447916666666667,0.270717638423304,0.0010024643426499,0.405093031129588,1.0
WBGene00000472,cey-1,BWM_head_row_2,0.2558824995032,3.65761062598536,0.947916666666667,0.269941977497882,0.019563231672682,0.0002307651640248,1.0
WBGene00011906,hsp-12.1,BWM_posterior,0.0865032966519508,0.334162380452521,0.320547945205479,0.269860711777453,0.065475526807296,4.2712364739360896e-27,2.18260183818134e-23
WBGene00009448,zfp-2,BWM_head_row_1,0.0591683253709945,0.328915821553687,0.219512195121951,0.269544593356753,9.91420090286333e-06,0.928737356131285,1.0
WBGene00014569,bkip-1,BWM_head_row_1,0.0613356032877552,0.346309683737838,0.227642276422764,0.269438543014068,0.001477647083492,0.274847986486284,1.0
WBGene00015477,attf-4,BWM_head_row_2,0.0749956868167668,0.448275728990383,0.28125,0.26665133090406,0.0014260125538872,0.32070292929352,1.0
WBGene00003371,mlc-3,BWM_posterior,0.176703019360629,1.44631021049698,0.663013698630137,0.266514884572849,0.0994853717869311,8.81828910082478e-41,4.50614573052146e-37
WBGene00022554,duxl-1,BWM_anterior,0.141065679052009,0.666975023393025,0.529801324503311,0.266261469210667,0.009501463694104,3.37378052222443e-05,0.172400184685668
WBGene00014232,ttll-4,BWM_head_row_2,0.0469158221908419,0.218803347680699,0.177083333333333,0.264936407665931,0.0003082944450571,0.644309577087929,1.0
WBGene00012813,Y43F8B.2,BWM_posterior,0.17697996458095,2.11832747361158,0.668493150684932,0.264744619147732,0.0038092969343872,0.0101234095333486,1.0
WBGene00004786,sex-1,BWM_anterior,0.155367418135945,0.836400769571314,0.588300220750552,0.264095461221699,0.0001586433655916,0.592722447252257,1.0
WBGene00006803,unc-70,BWM_head_row_2,0.0659285644660782,0.402936472117923,0.25,0.263714257864313,0.0003820961904139,0.607264139182042,1.0
WBGene00002261,ldb-1,BWM_head_row_2,0.0575275780853688,0.385833729256446,0.21875,0.262983214104543,0.0018490582594563,0.258143375402181,1.0
WBGene00018420,F44E2.7,BWM_head_row_2,0.0492863965771477,0.294163118682213,0.1875,0.262860781744788,6.96774285787632e-05,0.826274711109906,1.0
WBGene00001029,dnj-11,BWM_head_row_2,0.0492612190742042,0.28123021823819,0.1875,0.262726501729089,0.0001968565695231,0.71218786289194,1.0
WBGene00011344,T01G9.2,BWM_head_row_2,0.0410309649084608,0.238912478069282,0.15625,0.262598175414149,1.32102519963835e-05,0.923864746674065,1.0
WBGene00015477,attf-4,BWM_far_posterior,0.108013070462808,0.438664491884121,0.411764705882353,0.262317456838248,0.015973451928876,2.32179184343637e-05,0.118643563199599
WBGene00000383,cdc-14,BWM_anterior,0.110442818412155,0.404188842361008,0.422737306843267,0.261256379847031,0.004323035151423,0.0052001651212719,1.0
WBGene00000063,act-1,BWM_posterior,0.186620086474884,1.15279464661323,0.715068493150685,0.260982113269474,0.0200211553005177,3.3699211119994404e-09,1.72202968823172e-05
WBGene00011735,hip-1,BWM_far_posterior,0.0742647081116967,0.281984814479704,0.285067873303167,0.260515880836269,0.0020017305032765,0.134768214617818,1.0
WBGene00009793,pkn-1,BWM_posterior,0.0713715882595048,0.239247534531253,0.273972602739726,0.260506297147193,0.0043535438221399,0.0059700210510481,1.0
WBGene00003932,pat-6,BWM_posterior,0.124472211141232,0.526626653779541,0.478082191780822,0.260357347086244,0.0132310602783819,1.58161286321702e-06,0.0080820417310389
WBGene00020763,ztf-18,BWM_anterior,0.0864615262245969,0.265683770109814,0.332229580573951,0.260246321460082,0.0043061145052337,0.0052890181591126,1.0
WBGene00006764,unc-27,BWM_anterior,0.0775974518813937,0.265132907442316,0.299116997792494,0.259421739500157,0.0013637795906399,0.116730008787179,1.0
WBGene00007630,har-1,BWM_head_row_1,0.0610133637695738,0.305214327126172,0.235772357723577,0.258780818746813,0.0005968722625655,0.487708533975328,1.0
WBGene00009772,ztf-7,BWM_head_row_1,0.0862397350691043,0.560294172613735,0.333333333333333,0.258719205207313,6.58682656957646e-05,0.817686431079903,1.0
WBGene00003931,pat-4,BWM_head_row_2,0.0672985818603936,0.401670324379391,0.260416666666667,0.258426554343911,0.0004407910687,0.580912486190791,1.0
WBGene00015075,B0238.11,BWM_anterior,0.114645949614253,0.429493448190233,0.443708609271523,0.258381170026152,0.0116678899258339,4.28687710412919e-06,0.0219059420021002
WBGene00019220,pfd-2,BWM_head_row_2,0.126487817329179,0.823116144572342,0.489583333333333,0.258358094970238,0.0010977823880827,0.383618519658697,1.0
WBGene00000469,ces-2,BWM_posterior,0.239885397252744,3.23151348822655,0.928767123287671,0.258283687307527,0.046064482935469,2.05602950966391e-19,1.0506310794382601e-15
WBGene00003045,lir-2,BWM_head_row_1,0.04409064698698,0.230499211399332,0.170731707317073,0.258245218066597,1.35462509015228e-05,0.91674104934738,1.0
WBGene00000475,cey-4,BWM_head_row_2,0.128887392294596,1.00643964013377,0.5,0.257774784589193,4.86073658422885e-05,0.854549220391529,1.0
WBGene00001155,ech-6,BWM_head_row_1,0.050270028581951,0.260565706623255,0.195121951219512,0.257633896482499,0.000310650389527,0.616630400092574,1.0
WBGene00003934,pat-10,BWM_far_posterior,0.228722830204287,13.1307260046828,0.891402714932127,0.256587540482981,0.0069835830427002,0.0051895556915846,1.0
WBGene00003014,lin-28,BWM_posterior,0.133353496117924,0.594433245887514,0.520547945205479,0.25617908464759,0.0266160581961663,8.787702663973069e-12,4.49051606129024e-08
WBGene00000383,cdc-14,BWM_far_posterior,0.0982594402552309,0.392395459366548,0.384615384615385,0.2554745446636,0.0001701331585437,0.662895692253344,1.0
WBGene00020763,ztf-18,BWM_posterior,0.0741387092631252,0.259007701488168,0.29041095890411,0.255288951707931,0.0001083929007376,0.664646571285341,1.0
WBGene00003085,ccar-1,BWM_anterior,0.157734546661735,0.817271526147432,0.618101545253863,0.255191962992022,0.0127348987494615,1.55911874512343e-06,0.0079670967875807
WBGene00007025,mdt-29,BWM_head_row_2,0.0690871220087933,0.411040922534412,0.270833333333333,0.255090912032467,4.88275079478924e-05,0.854223899198731,1.0
WBGene00017440,upb-1,BWM_anterior,0.15047491546183,0.784292065133073,0.590507726269316,0.254822940950314,0.0093433169455165,3.92460037129839e-05,0.200547078973348
WBGene00009899,efl-3,BWM_head_row_1,0.0538564044890831,0.335991679654717,0.211382113821138,0.254782221236816,0.0010305619497228,0.361823845391332,1.0
WBGene00003021,lin-36,BWM_anterior,0.0705287025695661,0.226999745258248,0.277041942604857,0.254577707282976,0.0035237836565961,0.0116526551938485,1.0
WBGene00003371,mlc-3,BWM_head_row_1,0.113701352709908,1.35910933915468,0.447154471544715,0.254277570605795,0.0015777774331092,0.259165109096832,1.0
WBGene00003014,lin-28,BWM_head_row_1,0.0886292928931768,0.586284394395135,0.349593495934959,0.253521000601413,2.75083035814208e-05,0.88157585576715,1.0
WBGene00003396,mom-4,BWM_head_row_1,0.0782205654936751,0.456831170746289,0.308943089430894,0.253187619887422,0.0002224234197009,0.671847950032428,1.0
WBGene00019407,lect-2,BWM_posterior,0.0939705568583623,0.404650429123496,0.371232876712329,0.253131020319574,0.001447917204758,0.113015672089771,1.0
